rally,ball_round,time,frame_num,player,server,type,aroundhead,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height
29,5,00:19:55.100,29877,B,,擋小球,,,B3,64,181,2,,,14,14,,B1,360,574,2
29,6,00:19:56.000,29901,A,,挑球,,,B1,360,574,2,,,14,14,,B4,41,10,2
29,7,00:19:57.300,29933,B,,未擊球,,,B4,41,10,2,落地,挑球精準,15,14,A,,,,
30,1,00:20:11.900,30297,A,1,發長球,,,B2,237,662,2,,,15,14,,A4,304,23,1
30,2,00:20:14.100,30353,B,,切球,1,,A4,304,23,1,,,15,14,,A2,81,677,2
30,3,00:20:14.800,30369,A,,擋小球,,1,A2,81,677,2,,,15,14,,B1,67,392,2
30,4,00:20:15.700,30393,B,,擋小球,,,B1,67,392,2,,,15,14,,B1,358,512,2
30,5,00:20:16.800,30419,A,,擋小球,,,B1,358,512,2,,,15,14,,B1,174,449,2
30,6,00:20:17.600,30441,B,,挑球,,,B1,174,449,2,,,15,14,,B4,367,894,2
30,7,00:20:19.000,30474,A,,過渡切球,,,B4,367,894,2,,,15,14,,B1,106,385,2
30,8,00:20:20.000,30501,B,,挑球,,,B1,106,385,2,,,15,14,,A3,89,877,1
30,9,00:20:21.000,30525,A,,長球,,1,A3,89,877,1,,,15,14,,A4,297,19,1
30,10,00:20:22.200,30554,B,,長球,1,,A4,297,19,1,,,15,14,,A4,83,931,2
30,11,00:20:23.700,30593,A,,未擊球,,,A4,83,931,2,落地,對方失誤,15,15,B,,,,
31,1,00:20:41.600,31040,B,1,發長球,,,B2,197,279,2,,,15,15,,A4,118,904,1
31,2,00:20:43.700,31093,A,,長球,1,,A4,118,904,1,,,15,15,,A4,306,24,1
31,3,00:20:45.200,31129,B,,長球,1,,A4,306,24,1,,,15,15,,B4,358,902,1
31,4,00:20:46.400,31160,A,,切球,,,B4,358,902,1,,,15,15,,A1,341,415,2
31,5,00:20:47.300,31183,B,,挑球,,1,A1,341,415,2,,,15,15,,B4,341,895,2
31,6,00:20:48.500,31213,A,,過渡切球,,,B4,341,895,2,,,15,15,,B1,74,421,2
31,7,00:20:49.600,31241,B,,放小球,,,B1,74,421,2,,,15,15,,A1,71,502,2
31,8,00:20:50.600,31265,A,,挑球,,1,A1,71,502,2,,,15,15,,A4,304,29,1
31,9,00:20:52.300,31308,B,,長球,1,,A4,304,29,1,,,15,15,,B4,328,884,1
31,10,00:20:53.400,31334,A,,殺球,,,B4,328,884,1,,,15,15,,A3,353,183,2
31,11,00:20:53.800,31346,B,,擋小球,,1,A3,353,183,2,,,15,15,,B1,351,526,2
31,12,00:20:54.800,31370,A,,挑球,,,B1,351,526,2,,,15,15,,A4,370,36,1
31,13,00:20:55.800,31394,B,,長球,1,,A4,370,36,1,,,15,15,,B4,355,900,1
31,14,00:20:57.200,31429,A,,殺球,,,B4,355,900,1,,,15,15,,A3,337,97,2
31,15,00:20:57.600,31441,B,,擋小球,,1,A3,337,97,2,,,15,15,,B1,352,531,2
31,16,00:20:58.500,31462,A,,放小球,,,B1,352,531,2,,,15,15,,B1,151,437,2
31,17,00:20:59.500,31487,B,,挑球,,,B1,151,437,2,,,15,15,,B4,324,896,1
31,18,00:21:01.000,31524,A,,切球,,,B4,324,896,1,,,15,15,,B1,103,364,2
31,19,00:21:01.800,31545,B,,放小球,,,B1,103,364,2,,,15,15,,A1,84,515,2
31,20,00:21:02.900,31572,A,,放小球,,1,A1,84,515,2,,,15,15,,B1,75,426,2
31,21,00:21:03.800,31595,B,,挑球,,,B1,75,426,2,,,15,15,,A4,74,883,2
31,22,00:21:04.900,31622,A,,過渡切球,,1,A4,74,883,2,,,15,15,,A1,67,471,2
31,23,00:21:05.600,31640,A,,掛網球,,,A1,67,471,2,未回擊成功,對方失誤,15,16,B,,,,
32,1,00:21:23.700,32092,B,1,發長球,,,B2,161,282,2,,,15,16,,B5,313,-58,2
32,2,00:21:26.200,32155,A,,未擊球,,,B5,313,-58,2,出界,對方失誤,16,16,A,,,,
33,1,00:21:49.800,32745,A,1,發小球,,,B2,271,659,2,,,16,16,,B1,90,421,2
33,2,00:21:50.700,32768,B,,挑球,,,B1,90,421,2,,,16,16,,A3,78,768,1
33,3,00:21:51.500,32787,A,,平球,,1,A3,78,768,1,,,16,16,,A3,228,190,1
33,4,00:21:51.900,32797,B,,擋小球,,1,A3,228,190,1,,,16,16,,B1,239,544,2
33,5,00:21:52.600,32815,A,,擋小球,,1,B1,239,544,2,,,16,16,,A1,326,403,2
33,6,00:21:53.500,32838,B,,挑球,,1,A1,326,403,2,,,16,16,,B4,335,900,2
33,7,00:21:54.600,32864,A,,平球,,,B4,335,900,2,,,16,16,,B4,70,39,2
33,8,00:21:55.600,32889,B,,防守回挑,,,B4,70,39,2,,,16,16,,A2,62,737,1
33,9,00:21:56.700,32917,A,,殺球,1,,A2,62,737,1,,,16,16,,A3,225,172,2
33,10,00:21:57.100,32927,B,,擋小球,,1,A3,225,172,2,,,16,16,,A1,259,462,2
33,11,00:21:57.400,32935,B,,掛網球,,,A1,259,462,2,未回擊成功,對方失誤,17,16,A,,,,
34,1,00:22:16.800,33419,A,1,發小球,,,B2,272,654,2,,,17,16,,A1,262,409,2
34,2,00:22:17.600,33440,B,,放小球,,1,A1,262,409,2,,,17,16,,B1,349,523,2
34,3,00:22:18.800,33470,A,,放小球,,,B1,349,523,2,,,17,16,,A1,334,443,2
34,4,00:22:19.700,33493,B,,挑球,,1,A1,334,443,2,,,17,16,,A3,138,849,1
34,5,00:22:20.800,33519,A,,長球,1,,A3,138,849,1,,,17,16,,B4,122,24,1
34,6,00:22:22.200,33555,B,,殺球,,,B4,122,24,1,,,17,16,,C2,14,721,2
34,7,00:22:23.000,33574,A,,未擊球,,,C2,14,721,2,出界,對方失誤,18,16,A,,,,
35,1,00:22:38.800,33971,A,1,發小球,,,B2,275,673,2,,,18,16,,A1,245,442,2
35,2,00:22:39.600,33991,B,,挑球,,1,A1,245,442,2,,,18,16,,B3,344,881,2
35,3,00:22:40.600,34016,A,,過渡切球,,,B3,344,881,2,,,18,16,,A2,334,205,1
35,4,00:22:41.200,34029,B,,撲球,,,A2,334,205,1,,,18,16,,B2,280,693,2
35,5,00:22:41.600,34041,A,,擋小球,,1,B2,280,693,2,,,18,16,,A1,330,392,2
35,6,00:22:42.400,34061,B,,挑球,,1,A1,330,392,2,,,18,16,,B4,356,887,2
35,7,00:22:43.500,34087,A,,長球,,,B4,356,887,2,,,18,16,,A3,353,183,1
35,8,00:22:44.000,34100,B,,殺球,1,,A3,353,183,1,,,18,16,,A2,155,733,2
35,9,00:22:44.500,34112,A,,擋小球,,,A2,155,733,2,,,18,16,,A1,136,480,2
35,10,00:22:45.000,34124,A,,掛網球,,,A1,136,480,2,未回擊成功,對方失誤,18,17,B,,,,
,,,,,,,,,,,,,,,18,17,,,,,
36,1,00:23:02.200,34556,A,,切球,1,,A4,98,900,1,,,18,17,,A2,265,192,2
36,2,00:23:02.700,34567,B,,擋小球,,1,A2,265,192,2,,,18,17,,B2,285,643,2
36,3,00:23:03.500,34587,A,,挑球,,,B2,285,643,2,,,18,17,,A3,324,167,1
36,4,00:23:04.000,34601,B,,殺球,1,,A3,324,167,1,,,18,17,,B2,262,652,1
36,5,00:23:04.500,34612,A,,平球,,,B2,262,652,1,,,18,17,,B3,74,165,1
36,6,00:23:05.100,34628,B,,切球,,,B3,74,165,1,,,18,17,,A1,66,534,2
36,7,00:23:06.000,34651,A,,挑球,,1,A1,66,534,2,,,18,17,,B4,67,30,1
36,8,00:23:07.300,34683,B,,長球,,,B4,67,30,1,,,18,17,,A3,71,864,1
36,9,00:23:08.300,34707,A,,長球,1,,A3,71,864,1,,,18,17,,B4,61,30,1
36,10,00:23:10.000,34750,B,,殺球,,,B4,61,30,1,,,18,17,,B3,366,746,2
36,11,00:23:10.600,34766,A,,未擊球,,,B3,366,746,2,落地,殺球精準,18,18,B,,,,
37,1,00:23:34.000,35349,B,1,發長球,,,B2,156,296,2,,,18,18,,B4,276,908,1
37,2,00:23:36.000,35400,A,,切球,,,B4,276,908,1,,,18,18,,B1,81,348,2
37,3,00:23:36.900,35423,B,,挑球,,,B1,81,348,2,,,18,18,,A3,62,864,1
37,4,00:23:38.000,35449,A,,切球,1,,A3,62,864,1,,,18,18,,A1,64,472,2
37,5,00:23:38.200,35455,A,,掛網球,,,A1,64,472,2,未回擊成功,對方失誤,18,19,B,,,,
38,1,00:23:55.900,35898,B,1,發長球,,,B2,176,303,2,,,18,19,,A4,153,904,1
38,2,00:23:58.000,35949,A,,長球,1,,A4,153,904,1,,,18,19,,A4,310,29,1
38,3,00:23:59.200,35979,B,,切球,1,,A4,310,29,1,,,18,19,,B1,261,532,2
38,4,00:23:59.800,35995,A,,放小球,,,B1,261,532,2,,,18,19,,B1,113,392,2
38,5,00:24:00.600,36016,B,,挑球,,,B1,113,392,2,,,18,19,,B4,338,900,1
38,6,00:24:01.900,36048,A,,切球,,,B4,338,900,1,,,18,19,,B1,93,403,2
38,7,00:24:03.000,36074,B,,挑球,,,B1,93,403,2,,,18,19,,A3,71,800,1
38,8,00:24:03.700,36092,A,,長球,,1,A3,71,800,1,,,18,19,,A4,275,28,1
38,9,00:24:04.600,36116,B,,長球,1,,A4,275,28,1,,,18,19,,B3,333,866,1
38,10,00:24:05.600,36140,A,,長球,,,B3,333,866,1,,,18,19,,A4,323,28,1
38,11,00:24:07.400,36184,B,,切球,1,,A4,323,28,1,,,18,19,,B1,324,590,2
38,12,00:24:07.900,36197,A,,擋小球,,,B1,324,590,2,,,18,19,,B1,100,332,2
38,13,00:24:08.800,36221,B,,挑球,,,B1,100,332,2,,,18,19,,A3,67,834,1
38,14,00:24:09.800,36244,A,,切球,,1,A3,67,834,1,,,18,19,,B2,95,320,2
38,15,00:24:10.900,36273,B,,挑球,,,B2,95,320,2,,,18,19,,A3,77,868,1
38,16,00:24:12.000,36299,A,,殺球,1,,A3,77,868,1,,,18,19,,B3,88,167,2
38,17,00:24:12.400,36310,B,,擋小球,,,B3,88,167,2,,,18,19,,B1,205,459,2
38,18,00:24:13.000,36324,B,,掛網球,,,B1,205,459,2,未回擊成功,殺球強勁,19,19,A,,,,
39,1,00:24:42.400,37060,A,1,發小球,,,B2,240,648,2,,,19,19,,A1,229,438,2
39,2,00:24:43.200,37081,B,,擋小球,,,A1,229,438,2,,,19,19,,B1,336,558,2
39,3,00:24:44.200,37104,A,,未擊球,,,B1,336,558,2,落地,假動作騙到對手,19,20,B,,,,
40,1,00:25:14.800,37870,B,1,發長球,,,B2,162,285,2,,,19,20,,B4,256,898,1
40,2,00:25:17.000,37926,A,,殺球,,,B4,256,898,1,,,19,20,,B3,191,185,2
40,3,00:25:17.400,37935,B,,擋小球,,,B3,191,185,2,,,19,20,,B1,228,522,2
40,4,00:25:18.200,37956,A,,放小球,,,B1,228,522,2,,,19,20,,B1,131,398,2
40,5,00:25:19.100,37978,B,,挑球,,,B1,131,398,2,,,19,20,,B4,336,892,1
40,6,00:25:20.700,38018,A,,殺球,,,B4,336,892,1,,,19,20,,B3,103,177,2
40,7,00:25:21.200,38030,B,,擋小球,,,B3,103,177,2,,,19,20,,A1,91,548,2
40,8,00:25:22.100,38053,A,,挑球,,1,A1,91,548,2,,,19,20,,B4,89,33,1
40,9,00:25:23.200,38079,B,,殺球,,,B4,89,33,1,,,19,20,,A2,82,737,2
40,10,00:25:23.600,38091,A,,防守回挑,,1,A2,82,737,2,,,19,20,,A3,338,75,1
40,11,00:25:24.600,38114,B,,殺球,1,,A3,338,75,1,,,19,20,,B2,227,696,2
40,12,00:25:25.000,38126,A,,防守回挑,,,B2,227,696,2,,,19,20,,B3,136,115,1
40,13,00:25:25.700,38142,B,,平球,,,B3,136,115,1,,,19,20,,A3,60,747,1
40,14,00:25:26.200,38156,A,,切球,,1,A3,60,747,1,,,19,20,,B1,86,397,2
40,15,00:25:27.200,38179,B,,放小球,,,B1,86,397,2,,,19,20,,A1,74,519,2
40,16,00:25:28.100,38202,A,,挑球,,,A1,74,519,2,,,19,20,,B4,62,36,1
40,17,00:25:30.300,38257,B,,殺球,,,B4,62,36,1,,,19,20,,A3,61,790,2
40,18,00:25:30.800,38269,A,,防守回挑,,1,A3,61,790,2,,,19,20,,B4,92,36,1
40,19,00:25:31.900,38297,B,,殺球,,,B4,92,36,1,,,19,20,,B3,340,762,2
40,20,00:25:32.400,38310,A,,擋小球,,,B3,340,762,2,,,19,20,,A1,295,396,2
40,21,00:25:33.500,38338,B,,挑球,,1,A1,295,396,2,,,19,20,,A3,91,813,1
40,22,00:25:34.500,38363,A,,長球,1,,A3,91,813,1,,,19,20,,A4,350,36,1
40,23,00:25:35.900,38397,B,,長球,1,,A4,350,36,1,,,19,20,,B3,370,760,1
40,24,00:25:36.500,38413,A,,切球,,,B3,370,760,1,,,19,20,,A1,344,370,2
40,25,00:25:37.400,38436,B,,挑球,,1,A1,344,370,2,,,19,20,,A3,80,858,1
40,26,00:25:38.500,38463,A,,殺球,1,,A3,80,858,1,,,19,20,,B3,61,177,2
40,27,00:25:39.200,38479,B,,擋小球,,,B3,61,177,2,,,19,20,,A1,99,507,2
40,28,00:25:40.100,38503,A,,放小球,,1,A1,99,507,2,,,19,20,,B1,90,434,2
40,29,00:25:41.100,38528,B,,放小球,,,B1,90,434,2,,,19,20,,B1,98,463,2
40,30,00:25:41.400,38534,B,,掛網球,,,B1,98,463,2,未回擊成功,對方失誤,20,20,A,,,,
41,1,00:26:26.500,39662,A,1,發長球,,,B2,273,662,2,,,20,20,,B4,81,25,1
41,2,00:26:28.700,39718,B,,殺球,,,B4,81,25,1,,,20,20,,A2,55,727,2
41,3,00:26:29.300,39733,A,,防守回挑,,1,A2,55,727,2,,,20,20,,B4,105,30,1
41,4,00:26:30.600,39765,B,,切球,,,B4,105,30,1,,,20,20,,A1,111,541,2
41,5,00:26:31.500,39787,A,,放小球,,1,A1,111,541,2,,,20,20,,B1,93,419,2
41,6,00:26:32.400,39811,B,,放小球,,,B1,93,419,2,,,20,20,,A1,75,506,2
41,7,00:26:33.400,39835,A,,挑球,,1,A1,75,506,2,,,20,20,,A4,314,33,1
41,8,00:26:35.000,39876,B,,長球,1,,A4,314,33,1,,,20,20,,A4,179,888,1
41,9,00:26:36.000,39901,A,,切球,1,,A4,179,888,1,,,20,20,,A2,290,235,2
41,10,00:26:36.700,39917,B,,擋小球,,1,A2,290,235,2,,,20,20,,B2,322,627,2
41,11,00:26:37.400,39936,A,,放小球,,,B2,322,627,2,,,20,20,,B1,118,377,2
41,12,00:26:38.400,39961,B,,挑球,,,B1,118,377,2,,,20,20,,A3,86,878,1
41,13,00:26:39.600,39989,A,,長球,1,,A3,86,878,1,,,20,20,,B4,69,29,1
41,14,00:26:40.900,40022,B,,切球,,,B4,69,29,1,,,20,20,,A1,85,515,2
41,15,00:26:41.800,40045,A,,放小球,,,A1,85,515,2,,,20,20,,B1,73,405,2
41,16,00:26:42.900,40072,B,,挑球,,,B1,73,405,2,,,20,20,,B4,326,894,1
41,17,00:26:44.200,40105,A,,切球,,,B4,326,894,1,,,20,20,,A3,355,147,2
41,18,00:26:44.900,40122,B,,擋小球,,1,A3,355,147,2,,,20,20,,B1,330,538,2
41,19,00:26:45.800,40145,A,,挑球,,,B1,330,538,2,,,20,20,,A4,324,32,1
41,20,00:26:47.200,40179,B,,切球,1,,A4,324,32,1,,,20,20,,B1,308,543,2
41,21,00:26:48.100,40203,A,,放小球,,,B1,308,543,2,,,20,20,,A1,331,401,2
41,22,00:26:49.200,40230,B,,挑球,,1,A1,331,401,2,,,20,20,,B4,371,892,1
41,23,00:26:50.600,40265,A,,切球,,,B4,371,892,1,,,20,20,,A1,357,370,2
41,24,00:26:51.600,40291,B,,放小球,,,A1,357,370,2,,,20,20,,B1,178,462,2
41,25,00:26:52.400,40311,B,,掛網球,,,B1,178,462,2,未回擊成功,對方失誤,21,20,A,,,,
42,1,00:27:17.100,40928,A,1,發長球,,,B2,237,651,2,,,21,20,,A4,281,30,1
42,2,00:27:19.300,40982,B,,切球,1,,A4,281,30,1,,,21,20,,B1,223,534,2
42,3,00:27:19.900,40998,A,,挑球,,1,B1,223,534,2,,,21,20,,A4,323,34,1
42,4,00:27:21.000,41026,B,,切球,1,,A4,323,34,1,,,21,20,,B1,326,529,1
42,5,00:27:21.900,41047,A,,放小球,,,B1,326,529,1,,,21,20,,B1,99,431,2
42,6,00:27:22.800,41071,B,,挑球,,,B1,99,431,2,,,21,20,,A3,110,857,1
42,7,00:27:23.900,41098,A,,切球,1,,A3,110,857,1,,,21,20,,B2,104,305,2
42,8,00:27:24.800,41119,B,,放小球,,,B2,104,305,2,,,21,20,,A1,167,508,2
42,9,00:27:25.700,41143,A,,挑球,,1,A1,167,508,2,,,21,20,,B4,77,29,2
42,10,00:27:26.900,41173,B,,過渡切球,,,B4,77,29,2,,,21,20,,B2,67,191,2
42,11,00:27:27.000,41174,B,,未過網,,,B2,67,191,2,未回擊成功,對方失誤,22,20,A,,,,
