unique_id,rally,ball_round,time,frame_num,player,server,type,around_head,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height
2018-Indonesia_open-finals-1-1,15,3,00:03:58.900000,7166,A,,挑球,,1.0,A1,192,391,2.0,,,14,14,,A3,78.0,874.0,1.0
2018-Indonesia_open-finals-1-1,15,4,00:04:00,7201,B,,切球,1.0,,C3,78,874,1.0,,,14,14,,B2,51.0,284.0,2.0
2018-Indonesia_open-finals-1-1,15,5,00:04:00.700000,7221,A,,擋小球,,,B2,51,284,2.0,,,14,14,,A1,70.0,512.0,2.0
2018-Indonesia_open-finals-1-1,15,6,00:04:01.600000,7249,B,,放小球,,1.0,C1,70,512,2.0,,,14,14,,B1,69.0,431.0,2.0
2018-Indonesia_open-finals-1-1,15,7,00:04:02.500000,7275,A,,挑球,,,B1,69,431,2.0,,,14,14,,A3,99.0,875.0,1.0
2018-Indonesia_open-finals-1-1,15,8,00:04:03.900000,7317,B,,殺球,,,C3,99,875,1.0,,,14,14,,A2,382.0,238.0,
2018-Indonesia_open-finals-1-1,15,9,00:04:04.500000,7335,A,,未擊球,,,C2,382,238,,落地,對手失誤,14,15,B,,,,
2018-Indonesia_open-finals-1-1,16,1,00:04:08.300000,7450,B,1,發長球,,,A2,220,662,2.0,,,14,15,,A4,276.0,24.0,1.0
2018-Indonesia_open-finals-1-1,16,2,00:04:10.400000,7511,A,,切球,,,A3,276,24,1.0,,,14,15,,A1,124.0,565.0,2.0
2018-Indonesia_open-finals-1-1,16,3,00:04:11.200000,7536,B,,擋小球,,1.0,A1,124,565,2.0,,,14,15,,B1,169.0,376.0,2.0
2018-Indonesia_open-finals-1-1,16,4,00:04:12.100000,7563,A,,挑球,,,A1,169,376,2.0,,,14,15,,B3,363.0,866.0,1.0
2018-Indonesia_open-finals-1-1,16,5,00:04:13.600000,7607,B,,切球,,,B2,363,866,1.0,,,14,15,,A2,360.0,276.0,2.0
2018-Indonesia_open-finals-1-1,16,6,00:04:14.200000,7625,A,,挑球,,1.0,C2,360,276,2.0,,,14,15,,B4,370.0,901.0,2.0
2018-Indonesia_open-finals-1-1,16,7,00:04:15.500000,7666,B,,切球,,,B3,370,901,2.0,,,14,15,,A1,340.0,419.0,1.0
2018-Indonesia_open-finals-1-1,16,8,00:04:16.400000,7692,A,,撲球,,1.0,C1,340,419,1.0,,,14,15,,A2,204.0,740.0,
2018-Indonesia_open-finals-1-1,16,9,00:04:16.800000,7705,B,,未擊球,,,A2,204,740,,落地,搶主動,15,15,A,,,,
2018-Indonesia_open-finals-1-1,17,1,00:04:19.500000,7786,A,1,發小球,,1.0,A2,201,282,2.0,,,16,15,,B1,342.0,576.0,2.0
2018-Indonesia_open-finals-1-1,17,2,00:04:20.200000,7805,B,,挑球,,,B1,342,576,2.0,,,16,15,,B3,127.0,72.0,1.0
2018-Indonesia_open-finals-1-1,17,3,00:04:21.100000,7832,A,,殺球,,,A3,127,72,1.0,,,16,15,,B2,223.0,741.0,2.0
2018-Indonesia_open-finals-1-1,17,4,00:04:21.400000,7843,B,,擋小球,,,A2,223,741,2.0,,,16,15,,A1,344.0,362.0,2.0
2018-Indonesia_open-finals-1-1,17,5,00:04:22.500000,7875,A,,放小球,,1.0,C1,344,362,2.0,,,16,15,,B1,350.0,526.0,2.0
2018-Indonesia_open-finals-1-1,17,6,00:04:23.400000,7903,B,,挑球,,,B1,350,526,2.0,,,16,15,,yy,164.0,54.0,1.0
2018-Indonesia_open-finals-1-1,17,7,00:04:24.900000,7948,A,,殺球,,,A3,164,54,1.0,,,16,15,,B2,225.0,712.0,2.0
2018-Indonesia_open-finals-1-1,17,8,00:04:25.400000,7960,B,,擋小球,,,A2,225,712,2.0,,,16,15,,B1,52.0,331.0,2.0
2018-Indonesia_open-finals-1-1,17,9,00:04:26.500000,7993,A,,挑球,,,B1,52,331,2.0,,,16,15,,A3,71.0,862.0,1.0
2018-Indonesia_open-finals-1-1,17,10,00:04:27.600000,8028,B,,殺球,,,C2,71,862,1.0,,,16,15,,B3,48.0,90.0,
2018-Indonesia_open-finals-1-1,17,11,00:04:28.200000,8046,A,,未擊球,,,B2,48,90,,落地,殺球精準,16,16,B,,,,
2018-Indonesia_open-finals-1-1,18,1,00:04:31.400000,8143,A,1,發小球,,1.0,A2,229,272,2.0,,,17,16,,A1,164.0,595.0,2.0
2018-Indonesia_open-finals-1-1,18,2,00:04:32.200000,8165,B,,挑球,,1.0,A1,164,595,2.0,,,17,16,,A4,321.0,44.0,1.0
2018-Indonesia_open-finals-1-1,18,3,00:04:33.300000,8198,A,,殺球,1.0,,C3,321,44,1.0,,,17,16,,B2,358.0,693.0,2.0
2018-Indonesia_open-finals-1-1,18,4,00:04:33.800000,8215,B,,擋小球,,,B2,358,693,2.0,,,17,16,,B1,127.0,344.0,2.0
2018-Indonesia_open-finals-1-1,18,5,00:04:34.900000,8247,A,,放小球,,,A1,127,344,2.0,,,17,16,,A1,62.0,545.0,2.0
2018-Indonesia_open-finals-1-1,18,6,00:04:35.900000,8277,B,,挑球,,1.0,C1,62,545,2.0,,,17,16,,A4,355.0,43.0,1.0
2018-Indonesia_open-finals-1-1,18,7,00:04:37.400000,8321,A,,切球,1.0,,C3,355,43,1.0,,,17,16,,B2,371.0,619.0,2.0
2018-Indonesia_open-finals-1-1,18,8,00:04:38.300000,8348,B,,挑球,,,B1,371,619,2.0,,,17,16,,B3,88.0,116.0,2.0
2018-Indonesia_open-finals-1-1,18,9,00:04:39.300000,8378,A,,平球,,,B2,88,116,2.0,,,17,16,,B2,277.0,684.0,1.0
2018-Indonesia_open-finals-1-1,18,10,00:04:39.800000,8395,B,,平球,,,A2,277,684,1.0,,,17,16,,B2,158.0,197.0,1.0
2018-Indonesia_open-finals-1-1,18,11,00:04:40.400000,8411,A,,長球,,,A2,158,197,1.0,,,17,16,,A3,84.0,825.0,1.0
2018-Indonesia_open-finals-1-1,18,12,00:04:41.300000,8438,B,,切球,1.0,,C2,84,825,1.0,,,17,16,,B2,136.0,322.0,2.0
2018-Indonesia_open-finals-1-1,18,13,00:04:42,8459,A,,擋小球,,,A1,136,322,2.0,,,17,16,,B1,304.0,588.0,2.0
2018-Indonesia_open-finals-1-1,18,14,00:04:42.800000,8485,B,,挑球,,,A1,304,588,2.0,,,17,16,,A4,304.0,28.0,1.0
2018-Indonesia_open-finals-1-1,18,15,00:04:44.400000,8532,A,,長球,,,A3,304,28,1.0,,,17,16,,A5,133.0,-58.0,
2018-Indonesia_open-finals-1-1,18,16,00:04:46,8581,B,,未擊球,,,A4,133,-58,,出界,對手失誤,17,17,B,,,,
2018-Indonesia_open-finals-1-1,19,1,00:04:50.400000,8713,B,1,發長球,,,A2,220,662,2.0,,,17,17,,A4,345.0,24.0,1.0
2018-Indonesia_open-finals-1-1,19,2,00:04:52.600000,8777,A,,殺球,,,C3,345,24,1.0,,,17,17,,B2,355.0,688.0,2.0
2018-Indonesia_open-finals-1-1,19,3,00:04:53,8791,B,,擋小球,,,B2,355,688,2.0,,,17,17,,B1,113.0,340.0,2.0
2018-Indonesia_open-finals-1-1,19,4,00:04:54,8821,A,,放小球,,,A1,113,340,2.0,,,17,17,,A1,83.0,509.0,2.0
2018-Indonesia_open-finals-1-1,19,5,00:04:54.900000,8848,B,,放小球,,1.0,C1,83,509,2.0,,,17,17,,B1,81.0,372.0,2.0
2018-Indonesia_open-finals-1-1,19,6,00:04:55.700000,8871,A,,放小球,,,B1,81,372,2.0,,,17,17,,B1,316.0,508.0,2.0
2018-Indonesia_open-finals-1-1,19,7,00:04:56.600000,8899,B,,放小球,,,A1,316,508,2.0,,,17,17,,A1,349.0,436.0,2.0
2018-Indonesia_open-finals-1-1,19,8,00:04:57.500000,8925,A,,挑球,,1.0,C1,349,436,2.0,,,17,17,,B4,286.0,910.0,1.0
2018-Indonesia_open-finals-1-1,19,9,00:04:59.700000,8991,B,,殺球,,,A3,286,910,1.0,,,17,17,,A3,372.0,160.0,2.0
2018-Indonesia_open-finals-1-1,19,10,00:05:00.300000,9008,A,,防守回挑,,1.0,C2,372,160,2.0,,,17,17,,B3,373.0,870.0,1.0
2018-Indonesia_open-finals-1-1,19,11,00:05:01.500000,9045,B,,切球,,,B2,373,870,1.0,,,17,17,,B2,109.0,229.0,2.0
2018-Indonesia_open-finals-1-1,19,12,00:05:02.300000,9070,A,,擋小球,,,A2,109,229,2.0,,,17,17,,A1,75.0,544.0,2.0
2018-Indonesia_open-finals-1-1,19,13,00:05:03.300000,9099,B,,挑球,,1.0,C1,75,544,2.0,,,17,17,,A5,355.0,-48.0,
2018-Indonesia_open-finals-1-1,19,14,00:05:05.200000,9156,A,,未擊球,,,C4,355,-48,,出界,對手失誤,18,17,A,,,,
2018-Indonesia_open-finals-1-1,20,1,00:05:09.800000,9293,B,1,發長球,,,A2,241,655,2.0,,,18,18,,B4,160.0,12.0,1.0
2018-Indonesia_open-finals-1-1,20,2,00:05:11.900000,9356,A,,殺球,,,A3,160,12,1.0,,,18,18,,A2,210.0,684.0,2.0
2018-Indonesia_open-finals-1-1,20,3,00:05:12.300000,9369,B,,擋小球,,1.0,A2,210,684,2.0,,,18,18,,A2,245.0,225.0,2.0
2018-Indonesia_open-finals-1-1,20,4,00:05:13,9390,A,,放小球,,1.0,A2,245,225,2.0,,,18,18,,B1,352.0,548.0,2.0
2018-Indonesia_open-finals-1-1,20,5,00:05:13.900000,9417,B,,放小球,,,B1,352,548,2.0,,,18,18,,A1,343.0,396.0,2.0
2018-Indonesia_open-finals-1-1,20,6,00:05:14.700000,9441,A,,挑球,,1.0,C1,343,396,2.0,,,18,18,,A3,106.0,852.0,1.0
2018-Indonesia_open-finals-1-1,20,7,00:05:15.900000,9476,B,,切球,1.0,,C2,106,852,1.0,,,18,18,,A2,328.0,272.0,2.0
2018-Indonesia_open-finals-1-1,20,8,00:05:16.600000,9498,A,,挑球,,1.0,C2,328,272,2.0,,,18,18,,A3,70.0,838.0,1.0
2018-Indonesia_open-finals-1-1,20,9,00:05:17.900000,9537,B,,長球,,1.0,C2,70,838,1.0,,,18,18,,B4,113.0,18.0,1.0
2018-Indonesia_open-finals-1-1,20,10,00:05:19.200000,9577,A,,殺球,,,A3,113,18,1.0,,,18,18,,A2,95.0,745.0,2.0
2018-Indonesia_open-finals-1-1,20,11,00:05:19.600000,9589,B,,擋小球,,1.0,C2,95,745,2.0,,,18,18,,B1,61.0,466.0,
2018-Indonesia_open-finals-1-1,20,12,00:05:20.200000,9606,A,,未擊球,,,B1,61,466,,未回擊成功,搶主動,19,18,A,,,,
2018-Indonesia_open-finals-1-1,21,1,00:05:22.800000,9685,A,1,發小球,,1.0,A2,220,266,2.0,,,19,18,,A1,154.0,592.0,2.0
2018-Indonesia_open-finals-1-1,21,2,00:05:23.500000,9704,B,,放小球,,,A1,154,592,2.0,,,19,18,,B1,93.0,359.0,2.0
2018-Indonesia_open-finals-1-1,21,3,00:05:24.300000,9729,A,,放小球,,,B1,93,359,2.0,,,19,18,,A1,78.0,511.0,2.0
2018-Indonesia_open-finals-1-1,21,4,00:05:25.200000,9755,B,,挑球,,1.0,C1,78,511,2.0,,,19,18,,A4,309.0,33.0,1.0
2018-Indonesia_open-finals-1-1,21,5,00:05:26.700000,9800,A,,切球,,1.0,A3,309,33,1.0,,,19,18,,A1,113.0,526.0,2.0
2018-Indonesia_open-finals-1-1,21,6,00:05:27.600000,9829,B,,放小球,,1.0,A1,113,526,2.0,,,19,18,,A1,314.0,382.0,2.0
2018-Indonesia_open-finals-1-1,21,7,00:05:28.500000,9854,A,,挑球,,1.0,A1,314,382,2.0,,,19,18,,B3,371.0,869.0,1.0
2018-Indonesia_open-finals-1-1,21,8,00:05:29.700000,9890,B,,切球,,,B2,371,869,1.0,,,19,18,,A2,340.0,295.0,2.0
2018-Indonesia_open-finals-1-1,21,9,00:05:30.400000,9912,A,,挑球,,1.0,C2,340,295,2.0,,,19,18,,B3,352.0,866.0,1.0
2018-Indonesia_open-finals-1-1,21,10,00:05:31.500000,9944,B,,長球,,,B2,352,866,1.0,,,19,18,,A4,322.0,26.0,1.0
2018-Indonesia_open-finals-1-1,21,11,00:05:32.900000,9986,A,,切球,,,C3,322,26,1.0,,,19,18,,B2,355.0,613.0,2.0
2018-Indonesia_open-finals-1-1,21,12,00:05:33.700000,10011,B,,挑球,,,B1,355,613,2.0,,,19,18,,B4,121.0,30.0,1.0
2018-Indonesia_open-finals-1-1,21,13,00:05:34.900000,10046,A,,殺球,,,A3,121,30,1.0,,,19,18,,A2,73.0,707.0,2.0
2018-Indonesia_open-finals-1-1,21,14,00:05:35.400000,10062,B,,擋小球,,1.0,C2,73,707,2.0,,,19,18,,B2,95.0,292.0,2.0
2018-Indonesia_open-finals-1-1,21,15,00:05:36.200000,10086,A,,挑球,,,B2,95,292,2.0,,,19,18,,A2,73.0,745.0,1.0
2018-Indonesia_open-finals-1-1,21,16,00:05:37,10110,B,,長球,1.0,,C2,73,745,1.0,,,19,18,,A4,327.0,23.0,1.0
2018-Indonesia_open-finals-1-1,21,17,00:05:38.300000,10149,A,,長球,1.0,,C3,327,23,1.0,,,19,18,,B4,369.0,900.0,1.0
2018-Indonesia_open-finals-1-1,21,18,00:05:40.200000,10206,B,,切球,,,B3,369,900,1.0,,,19,18,,B2,48.0,290.0,
2018-Indonesia_open-finals-1-1,21,19,00:05:40.900000,10226,A,,未擊球,,,B2,48,290,,落地,切球精準,19,19,B,,,,
2018-Indonesia_open-finals-1-1,22,1,00:05:45.100000,10354,B,1,發長球,,,A2,220,660,2.0,,,19,19,,A4,259.0,12.0,1.0
2018-Indonesia_open-finals-1-1,22,2,00:05:47.200000,10416,A,,殺球,,,A3,259,12,1.0,,,19,19,,A2,141.0,701.0,2.0
2018-Indonesia_open-finals-1-1,22,3,00:05:47.700000,10430,B,,擋小球,,1.0,A2,141,701,2.0,,,19,19,,B2,81.0,317.0,1.0
2018-Indonesia_open-finals-1-1,22,4,00:05:48.500000,10456,A,,撲球,,,B1,81,317,1.0,,,19,19,,A2,80.0,668.0,2.0
2018-Indonesia_open-finals-1-1,22,5,00:05:49,10469,B,,擋小球,,1.0,C2,80,668,2.0,,,19,19,,B2,128.0,227.0,1.0
2018-Indonesia_open-finals-1-1,22,6,00:05:49.500000,10484,A,,放小球,,,A2,128,227,1.0,,,19,19,,A1,75.0,592.0,
2018-Indonesia_open-finals-1-1,22,7,00:05:50.300000,10509,B,,未擊球,,,C1,75,592,,落地,搶主動,20,19,A,,,,
2018-Indonesia_open-finals-1-1,23,1,00:05:53,10590,B,1,發長球,,,A2,245,657,2.0,,,20,20,,B4,134.0,15.0,1.0
2018-Indonesia_open-finals-1-1,23,2,00:05:55.100000,10653,A,,殺球,,,A3,134,15,1.0,,,20,20,,A2,76.0,696.0,2.0
2018-Indonesia_open-finals-1-1,23,3,00:05:55.700000,10672,B,,擋小球,,1.0,C2,76,696,2.0,,,20,20,,B2,63.0,261.0,2.0
2018-Indonesia_open-finals-1-1,23,4,00:05:56.500000,10696,A,,挑球,,,B2,63,261,2.0,,,20,20,,A3,64.0,843.0,1.0
2018-Indonesia_open-finals-1-1,23,5,00:05:57.600000,10729,B,,切球,,,C2,64,843,1.0,,,20,20,,B2,118.0,299.0,2.0
2018-Indonesia_open-finals-1-1,23,6,00:05:58.400000,10751,A,,擋小球,,,A2,118,299,2.0,,,20,20,,B1,316.0,528.0,2.0
2018-Indonesia_open-finals-1-1,23,7,00:05:59.300000,10780,B,,挑球,,,A1,316,528,2.0,,,20,20,,A4,225.0,43.0,1.0
2018-Indonesia_open-finals-1-1,23,8,00:06:00.800000,10824,A,,殺球,,,A3,225,43,1.0,,,20,20,,A3,99.0,761.0,2.0
2018-Indonesia_open-finals-1-1,23,9,00:06:01.200000,10837,B,,擋小球,,1.0,C2,99,761,2.0,,,20,20,,B1,64.0,408.0,2.0
2018-Indonesia_open-finals-1-1,23,10,00:06:02.300000,10868,A,,放小球,,,B1,64,408,2.0,,,20,20,,A1,61.0,502.0,2.0
2018-Indonesia_open-finals-1-1,23,11,00:06:03.200000,10896,B,,挑球,,,C1,61,502,2.0,,,20,20,,A3,341.0,56.0,1.0
2018-Indonesia_open-finals-1-1,23,12,00:06:04.400000,10932,A,,長球,1.0,,C3,341,56,1.0,,,20,20,,F4,443.0,911.0,
2018-Indonesia_open-finals-1-1,23,13,00:06:06.300000,10989,B,,未擊球,,,D3,443,911,,出界,防守穩固,20,21,B,,,,
2018-Indonesia_open-finals-1-1,24,1,00:06:09.600000,11089,B,1,發長球,,,A2,221,668,2.0,,,20,21,,A4,340.0,18.0,1.0
2018-Indonesia_open-finals-1-1,24,2,00:06:11.700000,11152,A,,殺球,,,C3,340,18,1.0,,,20,21,,B2,344.0,726.0,2.0
2018-Indonesia_open-finals-1-1,24,3,00:06:12.200000,11167,B,,擋小球,,,B2,344,726,2.0,,,20,21,,B2,95.0,309.0,2.0
2018-Indonesia_open-finals-1-1,24,4,00:06:13.300000,11198,A,,挑球,,,B1,95,309,2.0,,,20,21,,A3,56.0,861.0,1.0
2018-Indonesia_open-finals-1-1,24,5,00:06:14.300000,11229,B,,切球,,1.0,C2,56,861,1.0,,,20,21,,B2,132.0,192.0,2.0
2018-Indonesia_open-finals-1-1,24,6,00:06:14.700000,11240,A,,擋小球,,,A2,132,192,2.0,,,20,21,,B2,345.0,624.0,2.0
2018-Indonesia_open-finals-1-1,24,7,00:06:15.800000,11273,B,,放小球,,,B1,345,624,2.0,,,20,21,,A1,350.0,353.0,2.0
2018-Indonesia_open-finals-1-1,24,8,00:06:16.500000,11296,A,,挑球,,1.0,C1,350,353,2.0,,,20,21,,B2,348.0,740.0,1.0
2018-Indonesia_open-finals-1-1,24,9,00:06:17.200000,11317,B,,長球,,,B2,348,740,1.0,,,20,21,,A4,372.0,47.0,1.0
2018-Indonesia_open-finals-1-1,24,10,00:06:18.600000,11359,A,,切球,,,C3,372,47,1.0,,,20,21,,B2,331.0,610.0,2.0
2018-Indonesia_open-finals-1-1,24,11,00:06:19.500000,11384,B,,挑球,,,B1,331,610,2.0,,,20,21,,B4,170.0,53.0,1.0
2018-Indonesia_open-finals-1-1,24,12,00:06:20.700000,11420,A,,殺球,,,A3,170,53,1.0,,,20,21,,A2,184.0,696.0,2.0
2018-Indonesia_open-finals-1-1,24,13,00:06:21,11431,B,,擋小球,,1.0,A2,184,696,2.0,,,20,21,,D4,417.0,916.0,
2018-Indonesia_open-finals-1-1,24,14,00:06:21.700000,11450,A,,未擊球,,,D3,417,916,,未回擊成功,搶主動,21,21,A,,,,
2018-Indonesia_open-finals-1-1,25,1,00:06:24.800000,11543,B,1,發長球,,,A2,239,664,2.0,,,21,22,,B4,146.0,15.0,1.0
2018-Indonesia_open-finals-1-1,25,2,00:06:26.700000,11601,A,,殺球,,,A3,146,15,1.0,,,21,22,,A2,68.0,714.0,2.0
2018-Indonesia_open-finals-1-1,25,3,00:06:27.200000,11617,B,,擋小球,,1.0,C2,68,714,2.0,,,21,22,,B1,111.0,364.0,2.0
2018-Indonesia_open-finals-1-1,25,4,00:06:28.100000,11644,A,,放小球,,,A1,111,364,2.0,,,21,22,,A1,162.0,504.0,2.0
2018-Indonesia_open-finals-1-1,25,5,00:06:28.900000,11668,B,,挑球,,1.0,A1,162,504,2.0,,,21,22,,B4,168.0,31.0,1.0
2018-Indonesia_open-finals-1-1,25,6,00:06:30.400000,11713,A,,殺球,,,A3,168,31,1.0,,,21,22,,D3,398.0,857.0,
2018-Indonesia_open-finals-1-1,25,7,00:06:31.200000,11736,B,,未擊球,,,D2,398,857,,出界,對手失誤,21,23,B,,,,
