rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
14,15,00:52:33,94616,8,6,9,net shot,0.0,0,2.0,1,-1.2000000000000002,-0.344375,,,8,213.5,620.71,9,123.4,191.43,3,7,615,17
14,16,00:52:34,94644,8,6,10,lob,0.0,0,1.0,4,-1.2402439024390244,1.5255729166666665,,,7,109.7,379.65,8,165.8,632.79,3,7,615,17
14,17,00:52:36,94682,8,6,9,smash,1.0,0,2.0,5,-1.4597560975609756,-0.9930729166666667,opponent's ball landed,9.0,8,107.6,731.22,8,118.8,228.78,3,7,615,17
15,1,00:52:59,95377,9,6,9,short service,0.0,1,2.0,8,-0.5487804878048781,-0.5811979166666665,,,8,183.8,599.24,8,141.1,294.63,3,7,616,16
15,2,00:53:00,95402,9,6,10,lob,0.0,0,1.0,4,-1.274390243902439,1.5186458333333337,,,8,146.9,341.95,8,181.2,615.49,3,7,616,16
15,3,00:53:01,95440,9,6,9,drive,1.0,0,2.0,5,-1.2804878048780488,-1.0049479166666666,,,8,136.6,751.55,8,140.4,257.39,3,7,616,16
15,4,00:53:01,95459,9,6,10,defensive shot,0.0,0,2.0,7,0.7865853658536586,0.4256770833333334,,,5,91.3,264.32,8,132.7,716.46,3,7,616,16
15,5,00:53:02,95483,9,6,9,push/rush,0.0,0,1.0,3,-1.001219512195122,-1.5089583333333334,,,7,220.9,574.55,8,146.3,272.55,3,7,616,16
15,6,00:53:03,95519,9,6,10,drop,0.0,0,2.0,2,-1.0426829268292683,0.5248958333333332,,,9,107.8,191.22,8,170.3,642.2,3,7,616,16
15,7,00:53:04,95546,9,6,9,net shot,0.0,0,2.0,7,-0.076829268292683,-0.3160416666666667,,,8,127.8,629.18,8,134.9,210.48,3,7,616,16
15,8,00:53:05,95570,9,6,10,net shot,0.0,0,2.0,7,-0.024390243902439,0.2614583333333335,,,8,167.3,362.64,8,159.9,627.99,3,7,616,16
15,9,00:53:06,95596,9,6,9,lob,0.0,0,1.0,9,-0.3963414634146341,-1.5490104166666665,,,7,170.8,519.02,8,161.4,358.07,3,7,616,16
15,10,00:53:08,95641,9,6,10,drop,0.0,0,2.0,6,-1.3621951219512196,0.6637500000000003,,,9,155.6,166.97,8,190.7,665.3,3,7,616,16
15,11,00:53:08,95663,9,6,9,lob,0.0,1,1.0,3,-1.35,-1.439375,,,6,90.2,628.71,9,152.2,202.65,3,7,616,16
15,12,00:53:09,95694,9,6,10,drive,0.0,0,1.0,6,-1.147560975609756,1.1030208333333331,,,3,76.4,198.95,8,151.6,661.82,3,7,616,16
15,13,00:53:10,95712,9,6,9,defensive shot,0.0,1,2.0,8,-0.4597560975609754,-0.5339062499999999,,,8,166.6,666.5,8,108.3,236.46,3,7,616,16
15,14,00:53:11,95734,9,6,10,net shot,0.0,0,2.0,7,0.8634146341463416,0.5883333333333335,,,8,143.6,325.67,8,151.9,654.26,3,7,616,16
15,15,00:53:11,95755,9,6,9,drive,0.0,0,1.0,8,0.2475609756097562,-0.9835416666666664,,,8,231.5,604.76,8,152.8,292.35,3,7,616,16
15,16,00:53:12,95766,9,6,10,defensive shot,0.0,1,2.0,7,-0.2426829268292683,-0.0180729166666668,not pass over the net,9.0,8,155.2,287.49,8,227.2,612.83,3,7,616,16
16,1,00:53:35,96468,9,7,9,short service,0.0,1,2.0,8,0.4414634146341462,-0.6350000000000001,,,8,170.1,600.72,8,233.9,307.89,3,7,617,26
16,2,00:53:36,96493,9,7,10,lob,0.0,1,1.0,3,1.3426829268292686,1.5790104166666663,,,8,197.2,328.7,8,183.2,615.52,3,7,617,26
16,3,00:53:37,96532,9,7,9,drop,0.0,0,2.0,7,-0.1353658536585365,-0.4513541666666668,,,3,267.0,775.04,8,168.6,262.82,3,7,617,26
16,4,00:53:38,96554,9,7,10,lob,0.0,0,1.0,6,-1.024390243902439,1.437916666666667,,,8,140.1,332.62,8,217.8,692.07,3,7,617,26
16,5,00:53:39,96587,9,7,9,clear,1.0,0,1.0,4,0.9634146341463414,-1.4263020833333335,,,8,134.2,720.62,8,149.3,270.1,3,7,617,26
16,6,00:53:40,96617,9,7,10,smash,1.0,0,2.0,8,-0.6390243902439026,1.0672916666666663,,,8,204.3,216.72,8,183.7,701.66,3,7,617,26
16,7,00:53:41,96632,9,7,9,defensive shot,0.0,1,2.0,1,-1.0695121951219513,-0.4222916666666665,,,8,218.5,711.93,9,226.6,198.23,3,7,617,26
16,8,00:53:42,96667,9,7,10,lob,0.0,0,1.0,4,-0.9817073170731708,1.5403645833333333,,,7,120.2,381.97,8,132.8,616.5,3,7,617,26
16,9,00:53:43,96710,9,7,9,drop,1.0,0,2.0,5,-1.3585365853658538,-0.9283854166666666,,,9,112.1,765.53,8,134.5,296.97,3,7,617,26
16,10,00:53:44,96731,9,7,10,net shot,0.0,0,2.0,2,-1.2317073170731707,0.2454166666666667,,,5,98.4,284.3,8,120.5,734.07,3,7,617,26
16,11,00:53:45,96756,9,7,9,net shot,0.0,1,2.0,2,1.1780487804878053,-0.2871354166666666,,,2,94.7,578.08,8,133.1,292.09,3,7,617,26
16,12,00:53:46,96781,9,7,10,net shot,0.0,1,2.0,1,1.329268292682927,0.2687500000000001,,,7,244.2,396.59,8,150.4,597.18,3,7,617,26
16,13,00:53:47,96810,9,7,9,lob,0.0,0,1.0,4,1.2134146341463414,-1.5253645833333334,,,7,247.5,545.28,8,218.7,356.55,3,7,617,26
16,14,00:53:48,96851,9,7,10,clear,0.0,1,1.0,3,1.2926829268292683,1.531875,,,8,223.1,232.76,8,203.5,650.31,3,7,617,26
16,15,00:53:50,96901,9,7,9,smash,0.0,0,2.0,6,1.2792682926829266,-1.0166666666666666,,,3,273.8,772.58,8,173.6,245.06,3,7,617,26
16,16,00:53:50,96918,9,7,10,defensive shot,0.0,1,2.0,1,1.1073170731707318,0.4548958333333335,,,8,177.3,257.88,8,245.2,727.44,3,7,617,26
16,17,00:53:51,96942,9,7,9,lob,0.0,0,1.0,3,-1.1451219512195123,-1.5097916666666666,,,8,238.4,609.73,8,214.4,283.35,3,7,617,26
16,18,00:53:52,96974,9,7,10,drop,0.0,0,2.0,1,1.246341463414634,0.5815104166666666,,,5,96.1,204.6,8,187.4,654.69,3,7,617,26
16,19,00:53:53,97003,9,7,9,net shot,0.0,0,2.0,2,1.3036585365853657,-0.4206770833333332,,,8,238.2,614.59,8,154.8,255.04,3,7,617,26
16,20,00:53:54,97032,9,7,10,lob,0.0,1,1.0,3,1.380487804878049,1.6319791666666668,,,2,253.2,377.09,8,214.3,628.66,3,7,617,26
16,21,00:53:55,97069,9,7,9,drive,0.0,0,1.0,7,-0.6414634146341462,-0.3860937499999999,,,3,257.8,786.22,8,196.4,285.58,3,7,617,26
16,22,00:53:56,97103,9,7,10,net shot,0.0,0,2.0,1,1.330487804878049,0.4560937500000002,,,7,112.3,370.85,8,207.9,707.6,3,7,617,26
16,23,00:53:57,97127,9,7,9,lob,0.0,0,1.0,9,-0.8621951219512195,-1.4794270833333334,,,5,267.3,643.4,7,129.3,412.16,3,7,617,26
16,24,00:53:58,97163,9,7,10,smash,0.0,0,2.0,6,-1.303658536585366,1.0093749999999997,,,9,130.1,172.22,8,218.3,611.11,3,7,617,26
16,25,00:53:59,97180,9,7,9,defensive shot,0.0,1,1.0,5,-1.1170731707317072,-0.5726041666666667,,,8,152.4,681.11,8,148.1,231.77,3,7,617,26
16,26,00:54:00,97205,9,7,10,push/rush,0.0,0,2.0,5,1.2963414634146342,1.3658854166666667,opponent's ball landed,9.0,5,84.5,345.73,6,97.4,706.26,3,7,617,26
19,1,00:55:32,99975,11,8,10,long service,0.0,1,1.0,8,0.7597560975609757,1.4609375,,,8,165.2,311.78,8,201.0,623.74,3,7,620,9
19,2,00:55:33,100004,11,8,9,smash,0.0,0,2.0,6,1.1743902439024392,-0.8511458333333334,,,8,230.3,752.68,8,161.0,255.13,3,7,620,9
19,3,00:55:34,100024,11,8,10,defensive shot,0.0,1,2.0,2,-0.9658536585365854,0.5342187500000003,,,8,247.3,293.58,8,230.3,709.28,3,7,620,9
19,4,00:55:34,100049,11,8,9,lob,0.0,1,1.0,3,-1.253658536585366,-1.4246354166666666,,,7,128.3,585.25,8,183.6,260.49,3,7,620,9
19,5,00:55:35,100069,11,8,10,smash,0.0,0,2.0,6,-1.126829268292683,1.0492708333333336,,,8,128.9,226.29,8,150.3,619.93,3,7,620,9
19,6,00:55:36,100080,11,8,9,defensive shot,0.0,1,2.0,5,-1.376829268292683,-0.5272916666666667,,,8,170.9,660.55,3,64.8,198.8,3,7,620,9
19,7,00:55:37,100110,11,8,10,net shot,0.0,0,2.0,2,-1.3365853658536584,0.3866145833333334,,,8,112.3,357.44,8,157.7,649.75,3,7,620,9
19,8,00:55:37,100139,11,8,9,lob,0.0,1,1.0,3,-1.0182926829268293,-1.5234895833333333,,,2,92.7,569.54,8,134.4,318.49,3,7,620,9
19,9,00:55:39,100175,11,8,10,smash,0.0,0,2.0,10,-1.6451219512195123,1.51671875,out,9.0,9,129.7,183.29,8,159.6,649.78,3,7,620,9
20,1,00:57:11,102934,11,9,9,short service,0.0,1,2.0,7,-0.3170731707317073,0.5820833333333333,,,8,182.1,333.17,8,127.1,664.52,3,7,621,9
20,2,00:57:11,102958,11,9,10,lob,0.0,1,1.0,9,0.6280487804878049,-1.4997395833333331,,,8,181.7,609.03,8,180.3,326.14,3,7,621,9
20,3,00:57:13,102997,11,9,9,drive,0.0,0,2.0,7,-0.2109756097560977,0.58265625,,,9,227.5,165.11,8,204.5,648.79,3,7,621,9
20,4,00:57:13,103011,11,9,10,net shot,0.0,1,2.0,7,0.0634146341463413,-0.4502604166666666,,,8,198.6,618.92,9,212.7,178.87,3,7,621,9
20,5,00:57:14,103033,11,9,9,drive,0.0,1,1.0,8,-0.5890243902439024,0.8363541666666668,,,8,174.9,323.73,8,201.1,647.21,3,7,621,9
20,6,00:57:14,103046,11,9,10,drive,0.0,1,1.0,8,-0.8085365853658536,-0.9765104166666668,,,8,193.7,651.72,8,164.6,316.52,3,7,621,9
20,7,00:57:15,103056,11,9,9,defensive shot,0.0,0,2.0,1,0.9621951219512196,0.4450000000000003,,,8,140.0,297.04,8,162.8,620.08,3,7,621,9
20,8,00:57:16,103080,11,9,10,lob,0.0,0,1.0,4,1.30609756097561,-1.43859375,,,8,237.3,611.34,8,158.4,247.43,3,7,621,9
20,9,00:57:17,103117,11,9,9,drop,0.0,1,2.0,7,-0.0268292682926827,-0.1636458333333334,touched the net,9.0,4,269.5,182.38,8,224.5,662.71,3,7,621,9
21,1,00:57:34,103631,12,9,10,short service,0.0,1,2.0,8,0.3170731707317073,-0.5882291666666667,,,8,169.2,621.76,8,232.9,319.77,3,7,622,13
21,2,00:57:34,103649,12,9,9,net shot,0.0,0,2.0,7,0.2085365853658536,0.3104166666666668,,,8,218.2,354.28,8,180.1,637.66,3,7,622,13
21,3,00:57:35,103671,12,9,10,lob,0.0,1,1.0,9,0.7792682926829269,-1.49890625,,,8,230.2,601.46,8,182.8,304.83,3,7,622,13
21,4,00:57:36,103703,12,9,9,smash,1.0,0,2.0,5,1.0231707317073169,1.0449479166666666,,,9,198.7,203.27,8,213.4,662.58,3,7,622,13
21,5,00:57:37,103718,12,9,10,defensive shot,0.0,0,2.0,8,-0.1036585365853658,-0.7467708333333333,,,8,226.4,676.14,8,207.6,208.76,3,7,622,13
21,6,00:57:38,103742,12,9,9,lob,0.0,0,1.0,3,1.0878048780487803,1.5509895833333331,,,8,190.0,314.48,8,206.4,648.82,3,7,622,13
21,7,00:57:39,103774,12,9,10,clear,0.0,0,1.0,4,1.2963414634146342,-1.4815625,,,9,247.5,767.16,8,181.1,275.49,3,7,622,13
21,8,00:57:40,103816,12,9,9,smash,1.0,0,2.0,5,0.9914634146341464,1.14453125,,,4,254.7,176.65,8,208.6,678.87,3,7,622,13
21,9,00:57:40,103828,12,9,10,defensive shot,0.0,0,2.0,8,-0.1646341463414634,-0.84609375,,,8,227.9,697.93,4,259.2,193.22,3,7,622,13
21,10,00:57:41,103855,12,9,9,net shot,0.0,0,2.0,2,-1.079268292682927,0.3130208333333334,,,8,185.2,312.04,8,206.2,680.31,3,7,622,13
21,11,00:57:42,103885,12,9,10,lob,0.0,1,1.0,9,0.7731707317073171,-1.5278645833333335,,,7,106.2,571.42,8,161.4,302.15,3,7,622,13
21,12,00:57:44,103922,12,9,9,clear,1.0,0,1.0,6,-0.8926829268292683,1.4730208333333337,,,9,209.5,176.05,8,187.8,656.22,3,7,622,13
21,13,00:57:45,103961,12,9,10,smash,1.0,0,2.0,10,-1.6170731707317072,-1.2459895833333332,out,9.0,9,120.5,764.34,8,152.8,247.36,3,7,622,13
22,1,00:58:24,105142,13,9,9,short service,0.0,1,2.0,7,0.6792682926829267,0.5518750000000002,,,8,168.9,337.63,8,221.8,670.16,3,7,623,11
22,2,00:58:25,105167,13,9,10,lob,0.0,0,1.0,9,-0.8451219512195122,-1.5515625,,,8,195.9,594.43,8,170.7,318.96,3,7,623,11
22,3,00:58:26,105195,13,9,9,smash,0.0,0,2.0,8,0.0329268292682925,0.8065625000000001,,,9,129.3,166.62,8,188.6,622.0,3,7,623,11
22,4,00:58:27,105210,13,9,10,defensive shot,0.0,1,2.0,6,1.0682926829268296,-0.5841145833333332,,,8,197.9,665.39,9,111.5,166.38,3,7,623,11
22,5,00:58:27,105236,13,9,9,push/rush,0.0,1,1.0,5,1.0378048780487807,1.0294270833333332,,,8,245.0,336.3,8,205.3,630.13,3,7,623,11
22,6,00:58:28,105255,13,9,10,drive,0.0,0,1.0,6,1.0109756097560971,-1.1234375,,,8,226.8,677.62,8,196.1,263.18,3,7,623,11
22,7,00:58:28,105267,13,9,9,defensive shot,0.0,1,2.0,7,0.8499999999999999,0.3703645833333334,,,8,182.3,260.47,8,244.2,692.39,3,7,623,11
22,8,00:58:29,105288,13,9,10,lob,0.0,0,1.0,9,-0.7939024390243902,-1.5078125,,,7,237.1,593.28,8,191.8,255.53,3,7,623,11
22,9,00:58:30,105316,13,9,9,smash,0.0,0,2.0,8,0.0853658536585365,1.0322916666666668,,,9,145.3,180.74,8,197.8,637.88,3,7,623,11
22,10,00:58:31,105331,13,9,10,defensive shot,0.0,0,1.0,8,-0.5902439024390245,-0.55796875,,,8,193.1,665.33,3,93.6,177.29,3,7,623,11
22,11,00:58:31,105355,13,9,9,push/rush,0.0,0,2.0,9,0.8463414634146342,1.642291666666667,opponent's ball landed,9.0,8,157.9,311.68,8,188.0,696.01,3,7,623,11
25,1,00:59:48,107665,15,10,9,short service,0.0,1,2.0,7,-0.4646341463414633,0.6076562499999998,,,8,180.3,337.78,8,125.2,677.85,3,7,626,11
25,2,00:59:49,107691,15,10,10,net shot,0.0,1,2.0,1,-1.2048780487804878,-0.48015625,,,8,162.8,620.08,8,174.9,309.52,3,7,626,11
25,3,00:59:50,107721,15,10,9,net shot,0.0,0,2.0,2,-1.3329268292682928,0.2640625000000002,,,5,93.8,352.68,8,162.8,623.27,3,7,626,11
25,4,00:59:51,107746,15,10,10,lob,0.0,1,1.0,3,-1.1658536585365853,-1.5533854166666667,,,2,89.2,536.16,8,122.7,332.4,3,7,626,11
25,5,00:59:53,107792,15,10,9,drive,0.0,0,2.0,6,-1.025609756097561,1.0186458333333337,,,9,109.0,152.23,8,163.9,640.58,3,7,626,11
25,6,00:59:53,107806,15,10,10,push/rush,0.0,1,1.0,3,-0.9646341463414634,-1.5377083333333337,,,8,179.6,671.13,9,125.0,199.59,3,7,626,11
25,7,00:59:54,107839,15,10,9,drop,0.0,0,2.0,1,0.9378048780487804,0.5975520833333334,,,9,124.8,172.15,8,168.4,654.46,3,7,626,11
25,8,00:59:55,107864,15,10,10,lob,0.0,0,1.0,4,1.1646341463414631,-1.4536458333333335,,,8,224.4,620.84,8,159.6,231.92,3,7,626,11
25,9,00:59:56,107894,15,10,9,smash,1.0,0,2.0,8,-0.2170731707317074,0.9438020833333336,,,9,226.7,170.71,8,217.2,664.13,3,7,626,11
25,10,00:59:56,107907,15,10,10,defensive shot,0.0,1,2.0,8,-0.801219512195122,-0.8999479166666667,,,8,232.1,676.21,9,230.2,187.37,3,7,626,11
25,11,00:59:57,107935,15,10,9,push/rush,0.0,0,2.0,10,-1.4390243902439024,1.7957291666666666,out,9.0,8,132.4,313.73,8,197.0,659.36,3,7,626,11
27,1,01:01:00,109825,15,12,10,short service,0.0,1,2.0,7,0.3426829268292682,-0.4946875000000001,,,8,169.3,628.11,8,228.1,319.71,3,7,628,9
27,2,01:01:01,109844,15,12,9,net shot,0.0,0,2.0,7,0.6402439024390244,0.1777083333333333,,,8,203.8,360.87,8,190.4,637.79,3,7,628,9
27,3,01:01:02,109870,15,12,10,lob,0.0,0,1.0,4,1.3085365853658537,-1.5103125000000002,,,7,217.8,537.77,8,194.2,326.32,3,7,628,9
27,4,01:01:03,109909,15,12,9,smash,1.0,0,2.0,8,-0.1804878048780489,0.9758333333333334,,,9,231.3,170.77,8,218.9,656.6,3,7,628,9
27,5,01:01:04,109921,15,12,10,defensive shot,0.0,1,1.0,8,-0.1060975609756096,-0.8834375,,,8,224.7,695.03,9,250.6,182.13,3,7,628,9
27,6,01:01:04,109943,15,12,9,push/rush,0.0,0,2.0,8,0.2304878048780488,1.0872395833333333,,,8,170.0,307.06,8,191.5,675.72,3,7,628,9
27,7,01:01:05,109957,15,12,10,defensive shot,0.0,1,1.0,8,0.1987804878048782,-1.2221875,,,8,209.6,697.7,8,162.9,325.92,3,7,628,9
27,8,01:01:06,109983,15,12,9,smash,0.0,0,2.0,8,0.746341463414634,0.8843229166666665,,,8,191.3,240.14,8,213.3,681.86,3,7,628,9
27,9,01:01:06,110000,15,12,10,defensive shot,0.0,0,2.0,7,-0.0743902439024389,-0.08984375,opponent's ball landed,9.0,8,218.9,671.61,8,172.9,224.24,3,7,628,9
28,1,01:01:31,110734,15,13,10,long service,0.0,1,1.0,3,-0.9329268292682928,-1.4655208333333334,,,8,188.1,629.92,8,140.4,257.39,3,7,629,6
28,2,01:01:32,110761,15,13,9,smash,0.0,0,2.0,2,-1.0317073170731708,0.5605729166666666,,,9,116.8,188.61,8,190.2,662.29,3,7,629,6
28,3,01:01:32,110780,15,13,10,net shot,0.0,1,2.0,2,0.971951219512195,-0.4338541666666667,,,8,122.1,647.78,9,116.1,185.86,3,7,629,6
28,4,01:01:33,110805,15,13,9,net shot,0.0,1,2.0,7,0.2060975609756098,0.1160416666666665,,,8,232.4,354.46,8,173.8,662.09,3,7,629,6
28,5,01:01:34,110830,15,13,10,lob,0.0,0,1.0,3,-0.901219512195122,-1.551875,,,7,191.9,541.03,8,202.1,319.37,3,7,629,6
28,6,01:01:35,110865,15,13,9,smash,0.0,0,2.0,7,0.7182926829268294,-0.1277083333333332,touched the net,9.0,9,127.1,183.25,8,185.1,634.6,3,7,629,6
29,1,01:01:59,111596,15,14,10,long service,0.0,1,1.0,9,0.8390243902439026,-1.45546875,,,8,167.7,621.74,8,224.5,273.57,3,7,630,17
29,2,01:02:01,111633,15,14,9,smash,1.0,0,2.0,5,1.135365853658537,0.966875,,,9,215.1,192.64,8,211.4,683.29,3,7,630,17
29,3,01:02:01,111650,15,14,10,net shot,0.0,0,2.0,2,0.9353658536585364,-0.4914062500000001,,,8,246.4,676.39,8,217.3,208.89,3,7,630,17
29,4,01:02:02,111675,15,14,9,push/rush,0.0,1,1.0,3,1.3182926829268296,1.5387500000000005,,,8,197.7,333.37,8,193.8,640.94,3,7,630,17
29,5,01:02:03,111701,15,14,10,drive,0.0,0,1.0,6,1.2170731707317075,-1.0561979166666668,,,8,249.3,751.6,8,192.8,275.65,3,7,630,17
29,6,01:02:03,111719,15,14,9,defensive shot,0.0,1,2.0,7,0.4621951219512196,0.4054687500000001,,,8,190.5,252.97,8,245.1,692.4,3,7,630,17
29,7,01:02:04,111740,15,14,10,lob,0.0,0,1.0,4,0.9829268292682928,-1.5411979166666665,,,8,198.7,610.86,8,195.4,268.2,3,7,630,17
29,8,01:02:05,111779,15,14,9,smash,1.0,0,2.0,8,0.1073170731707318,1.0942708333333335,,,10,236.6,148.22,8,223.9,677.59,3,7,630,17
29,9,01:02:06,111791,15,14,10,defensive shot,0.0,1,1.0,8,0.5853658536585366,-0.59859375,,,8,225.9,702.17,4,252.0,195.85,3,7,630,17
29,10,01:02:07,111814,15,14,9,push/rush,0.0,0,2.0,8,0.2719512195121952,1.0720312500000002,,,8,206.0,340.41,8,226.3,702.17,3,7,630,17
29,11,01:02:07,111825,15,14,10,defensive shot,0.0,1,1.0,9,0.7073170731707317,-1.3853125000000002,,,8,228.3,699.36,8,202.0,324.08,3,7,630,17
29,12,01:02:08,111855,15,14,9,smash,1.0,0,2.0,8,0.295121951219512,1.0721354166666668,,,9,207.3,192.53,8,225.1,684.92,3,7,630,17
29,13,01:02:08,111867,15,14,10,defensive shot,0.0,1,2.0,2,1.1963414634146343,-0.3647916666666668,,,8,224.5,689.26,9,200.7,195.17,3,7,630,17
29,14,01:02:09,111898,15,14,9,net shot,0.0,1,2.0,1,1.295121951219512,0.2396354166666666,,,2,253.4,372.67,8,212.2,671.53,3,7,630,17
29,15,01:02:10,111926,15,14,10,lob,0.0,0,1.0,4,1.135365853658537,-1.468125,,,1,265.3,536.57,8,235.1,343.09,3,7,630,17
29,16,01:02:12,111970,15,14,9,clear,1.0,0,1.0,3,1.1097560975609757,1.5443749999999998,,,8,247.4,211.96,8,220.6,648.99,3,7,630,17
29,17,01:02:13,112011,15,14,10,smash,0.0,0,2.0,6,0.9573170731707316,-0.83984375,opponent's ball landed,9.0,3,261.8,766.05,8,174.8,257.85,3,7,630,17
30,1,01:02:45,112963,16,14,10,long service,0.0,1,1.0,3,-0.9902439024390244,-1.48015625,,,8,190.5,629.95,8,139.8,259.92,3,7,631,8
30,2,01:02:46,112993,16,14,9,smash,0.0,0,2.0,7,0.8024390243902441,0.6318750000000003,,,3,102.5,171.85,8,191.5,678.66,3,7,631,8
30,3,01:02:47,113013,16,14,10,defensive shot,0.0,0,2.0,7,-0.5865853658536585,-0.4997916666666666,,,8,215.0,655.03,9,125.2,185.98,3,7,631,8
30,4,01:02:48,113040,16,14,9,lob,0.0,0,1.0,3,1.3097560975609754,1.5588020833333331,,,8,152.6,321.09,8,197.0,628.45,3,7,631,8
30,5,01:02:49,113072,16,14,10,smash,0.0,0,2.0,6,1.2658536585365856,-1.0822395833333334,,,5,274.0,753.21,8,172.3,252.73,3,7,631,8
30,6,01:02:49,113089,16,14,9,defensive shot,0.0,1,2.0,1,0.9670731707317076,0.3522395833333333,,,8,181.7,268.02,5,258.4,706.8,3,7,631,8
30,7,01:02:50,113112,16,14,10,lob,0.0,0,1.0,9,-0.8365853658536585,-1.4506770833333331,,,8,220.4,606.25,8,191.1,255.52,3,7,631,8
30,8,01:02:51,113142,16,14,9,smash,0.0,0,2.0,6,-1.4841463414634146,1.3372395833333333,opponent's ball landed,9.0,9,138.2,183.4,8,196.6,656.33,3,7,631,8
31,1,01:03:16,113881,16,15,9,short service,0.0,1,2.0,7,0.6963414634146341,0.5697395833333333,,,8,166.6,344.5,8,210.7,633.34,3,7,632,13
31,2,01:03:16,113904,16,15,10,lob,0.0,0,1.0,4,1.031707317073171,-1.5409375,,,7,193.9,592.74,8,167.6,316.56,3,7,632,13
31,3,01:03:18,113941,16,15,9,clear,1.0,0,1.0,4,-1.1804878048780487,1.579322916666667,,,9,207.6,173.24,8,204.7,662.47,3,7,632,13
31,4,01:03:19,113977,16,15,10,smash,1.0,0,2.0,5,-1.4146341463414631,-1.13703125,,,9,125.6,769.53,8,160.2,237.14,3,7,632,13
31,5,01:03:19,113994,16,15,9,defensive shot,0.0,0,2.0,2,-1.3073170731707318,0.4875000000000001,,,8,130.7,247.07,9,111.8,768.08,3,7,632,13
31,6,01:03:20,114024,16,15,10,lob,0.0,1,1.0,3,-1.482926829268293,-1.526145833333333,,,6,90.8,598.09,8,108.1,279.5,3,7,632,13
31,7,01:03:22,114061,16,15,9,drive,0.0,0,1.0,6,-0.9926829268292684,0.7928645833333334,,,3,81.1,177.12,8,130.6,624.46,3,7,632,13
31,8,01:03:22,114075,16,15,10,defensive shot,0.0,1,2.0,2,1.0426829268292683,-0.4334895833333334,,,8,153.4,654.28,5,102.1,210.04,3,7,632,13
31,9,01:03:23,114099,16,15,9,lob,0.0,1,1.0,6,-1.1365853658536589,1.4649479166666666,,,8,229.6,349.88,8,175.7,665.12,3,7,632,13
31,10,01:03:24,114134,16,15,10,smash,1.0,0,2.0,5,-1.420731707317073,-1.23125,,,8,129.8,726.05,8,146.8,265.05,3,7,632,13
31,11,01:03:25,114151,16,15,9,defensive shot,0.0,0,2.0,2,-1.302439024390244,0.2928645833333334,,,8,122.5,246.96,8,105.2,745.91,3,7,632,13
31,12,01:03:25,114176,16,15,10,net shot,0.0,1,2.0,1,-1.15,-0.3441145833333333,,,2,88.5,541.52,5,95.8,254.27,3,7,632,13
31,13,01:03:26,114201,16,15,9,lob,0.0,0,2.0,4,-1.1536585365853658,1.7535416666666663,out,9.0,5,103.9,355.07,7,115.6,574.95,3,7,632,13
32,1,01:04:09,115492,16,16,10,short service,0.0,1,2.0,7,0.2353658536585367,-0.4837499999999999,,,8,166.8,626.5,8,224.5,276.06,3,7,633,5
32,2,01:04:10,115526,16,16,9,net shot,0.0,1,2.0,2,-1.232926829268293,0.4332812500000003,,,8,173.8,362.72,8,177.7,620.26,3,7,633,5
32,3,01:04:11,115548,16,16,10,lob,0.0,1,1.0,4,1.3317073170731706,-1.5683854166666666,,,7,108.3,561.11,8,154.9,314.02,3,7,633,5
32,4,01:04:13,115591,16,16,9,drop,1.0,0,2.0,1,1.3621951219512194,0.5286979166666667,,,9,224.3,162.26,8,197.9,662.39,3,7,633,5
32,5,01:04:13,115615,16,16,10,lob,0.0,0,2.0,4,1.5121951219512195,-1.5381770833333337,opponent's ball landed,9.0,5,275.8,626.25,8,228.0,217.03,3,7,633,5
33,1,01:04:36,116302,16,17,10,long service,0.0,1,1.0,9,-0.6402439024390244,-1.4781770833333334,,,8,189.1,618.8,8,134.2,259.84,3,7,634,36
33,2,01:04:37,116331,16,17,9,smash,0.0,0,2.0,8,0.8341463414634147,1.1056770833333331,,,9,115.3,160.81,8,194.9,671.32,3,7,634,36
33,3,01:04:38,116346,16,17,10,defensive shot,0.0,0,2.0,2,1.1853658536585363,-0.4900520833333332,,,8,210.6,693.42,9,110.6,177.51,3,7,634,36
33,4,01:04:39,116376,16,17,9,lob,0.0,0,1.0,5,1.2804878048780488,1.44984375,,,8,242.1,333.94,8,204.1,689.01,3,7,634,36
33,5,01:04:40,116409,16,17,10,smash,0.0,0,2.0,5,-0.8914634146341462,-1.0548958333333334,,,3,266.7,766.1,8,173.6,260.36,3,7,634,36
33,6,01:04:40,116424,16,17,9,defensive shot,0.0,0,2.0,7,-0.6402439024390244,0.5891666666666667,,,8,159.2,262.7,10,316.4,800.45,3,7,634,36
33,7,01:04:41,116457,16,17,10,lob,0.0,1,1.0,9,0.8560975609756096,-1.4696875,,,8,140.5,605.26,8,128.8,292.03,3,7,634,36
33,8,01:04:43,116502,16,17,9,smash,1.0,0,2.0,8,0.4634146341463415,0.8990625,,,9,222.2,165.04,8,207.2,678.85,3,7,634,36
33,9,01:04:43,116516,16,17,10,net shot,0.0,0,2.0,5,-0.9743902439024392,-0.7761458333333332,,,8,197.7,674.32,8,227.6,209.02,3,7,634,36
