Frame,Visibility,X,Y,Time
3990,1,9,1059,00:02:13.125596730245206
3991,1,9,1059,00:02:13.158961541455824
3992,1,9,1059,00:02:13.192326352666385
3993,1,9,1059,00:02:13.225691163877002
3994,1,9,1059,00:02:13.259055975087563
3995,1,9,1059,00:02:13.29242078629818
3996,1,9,1059,00:02:13.325785597508741
3997,1,9,1059,00:02:13.359150408719358
3998,1,9,1059,00:02:13.392515219929948
3999,1,9,1059,00:02:13.425880031140508
4000,1,9,1059,00:02:13.459244842351126
4001,1,720,393,00:02:13.492609653561686
4002,1,717,393,00:02:13.525974464772304
4003,1,717,393,00:02:13.559339275982865
4004,1,9,1059,00:02:13.592704087193482
4005,1,717,393,00:02:13.626068898404043
4006,1,717,393,00:02:13.65943370961466
4007,1,717,393,00:02:13.692798520825221
4008,1,717,393,00:02:13.72616333203581
4009,1,717,393,00:02:13.7595281432464
4010,1,717,393,00:02:13.792892954456988
4011,1,717,393,00:02:13.826257765667577
4012,1,717,393,00:02:13.859622576878166
4013,1,717,393,00:02:13.892987388088756
4014,1,717,393,00:02:13.926352199299345
4015,1,717,393,00:02:13.959717010509934
4016,1,717,393,00:02:13.993081821720523
4017,1,717,393,00:02:14.026446632931084
4018,1,717,393,00:02:14.059811444141701
4019,1,717,393,00:02:14.093176255352262
4020,1,717,393,00:02:14.12654106656288
4021,1,717,393,00:02:14.15990587777344
4022,1,717,393,00:02:14.193270688984057
4023,1,717,393,00:02:14.226635500194618
4024,1,717,396,00:02:14.260000311405236
4025,1,9,1059,00:02:14.293365122615796
4026,1,717,393,00:02:14.326729933826385
4027,1,717,393,00:02:14.360094745036974
4028,1,717,393,00:02:14.393459556247564
4029,1,717,393,00:02:14.426824367458153
4030,1,717,393,00:02:14.460189178668742
4031,1,717,393,00:02:14.49355398987933
4032,1,717,393,00:02:14.52691880108992
4033,1,717,393,00:02:14.560283612300509
4034,1,717,393,00:02:14.593648423511098
4035,1,717,393,00:02:14.627013234721659
4036,1,9,1059,00:02:14.660378045932276
4037,1,9,1059,00:02:14.693742857142837
4038,1,9,1059,00:02:14.727107668353455
4039,1,9,1059,00:02:14.760472479564015
4040,1,9,1059,00:02:14.793837290774633
4041,1,717,393,00:02:14.827202101985193
4042,1,717,393,00:02:14.860566913195811
4043,1,717,393,00:02:14.893931724406372
4044,1,717,393,00:02:14.92729653561696
4045,1,717,393,00:02:14.96066134682755
4046,1,717,393,00:02:14.994026158038139
4047,1,717,393,00:02:15.027390969248728
4048,1,9,1059,00:02:15.060755780459317
4049,1,9,1059,00:02:15.094120591669906
4050,1,9,1059,00:02:15.127485402880495
4051,1,9,1059,00:02:15.160850214091113
4052,1,717,393,00:02:15.194215025301673
4053,1,717,393,00:02:15.227579836512263
4054,1,717,393,00:02:15.260944647722852
4055,1,717,393,00:02:15.29430945893344
4056,1,717,393,00:02:15.32767427014403
4057,1,717,393,00:02:15.361039081354619
4058,1,717,393,00:02:15.394403892565208
4059,1,717,393,00:02:15.427768703775797
4060,1,717,393,00:02:15.461133514986386
4061,1,717,393,00:02:15.494498326196975
4062,1,717,393,00:02:15.527863137407536
4063,1,717,393,00:02:15.561227948618154
4064,1,717,393,00:02:15.594592759828714
4065,1,717,393,00:02:15.627957571039332
4066,1,717,393,00:02:15.661322382249892
4067,1,717,393,00:02:15.69468719346051
4068,1,717,393,00:02:15.72805200467107
4069,1,717,393,00:02:15.761416815881688
4070,1,717,393,00:02:15.794781627092249
4071,1,717,393,00:02:15.828146438302838
4072,1,717,393,00:02:15.861511249513427
4073,1,717,393,00:02:15.894876060724016
4074,1,717,393,00:02:15.928240871934605
4075,1,717,393,00:02:15.961605683145194
4076,1,717,393,00:02:15.994970494355783
4077,1,717,393,00:02:16.028335305566372
4078,1,717,393,00:02:16.06170011677696
4079,1,717,393,00:02:16.09506492798755
4080,1,717,393,00:02:16.12842973919811
4081,1,717,393,00:02:16.16179455040873
4082,1,717,393,00:02:16.19515936161929
4083,1,717,393,00:02:16.228524172829907
4084,1,717,393,00:02:16.261888984040468
4085,1,717,393,00:02:16.295253795251085
4086,1,717,393,00:02:16.328618606461646
4087,1,717,393,00:02:16.361983417672263
4088,1,717,393,00:02:16.395348228882824
4089,1,717,393,00:02:16.428713040093413
4090,1,717,393,00:02:16.462077851304002
4091,1,717,393,00:02:16.49544266251459
4092,1,717,393,00:02:16.52880747372518
4093,1,717,393,00:02:16.56217228493577
4094,1,717,393,00:02:16.59553709614636
4095,1,717,393,00:02:16.628901907356948
4096,1,717,393,00:02:16.662266718567537
4097,1,717,393,00:02:16.695631529778126
4098,1,717,393,00:02:16.728996340988687
4099,1,717,393,00:02:16.762361152199304
4100,1,717,393,00:02:16.795725963409865
4101,1,810,729,00:02:16.829090774620482
4102,1,717,393,00:02:16.862455585831043
4103,1,717,393,00:02:16.89582039704166
4104,1,717,393,00:02:16.92918520825225
4105,1,717,393,00:02:16.96255001946284
4106,1,717,393,00:02:16.995914830673428
4107,1,717,393,00:02:17.02927964188399
4108,1,717,393,00:02:17.062644453094606
4109,1,717,393,00:02:17.096009264305167
4110,1,717,393,00:02:17.129374075515784
4111,1,717,393,00:02:17.162738886726345
4112,1,717,393,00:02:17.196103697936962
4113,1,717,393,00:02:17.229468509147523
4114,1,717,393,00:02:17.26283332035814
4115,1,717,393,00:02:17.2961981315687
4116,1,717,393,00:02:17.32956294277929
4117,1,9,1059,00:02:17.36292775398988
4118,1,9,1059,00:02:17.39629256520047
4119,1,9,1059,00:02:17.429657376411058
4120,1,9,1059,00:02:17.463022187621647
4121,1,9,1059,00:02:17.496386998832236
4122,1,9,1059,00:02:17.529751810042825
4123,1,9,1059,00:02:17.563116621253414
4124,1,9,1059,00:02:17.596481432464003
4125,1,822,345,00:02:17.629846243674564
4126,1,825,348,00:02:17.66321105488518
4127,1,9,1059,00:02:17.696575866095742
4128,1,813,300,00:02:17.72994067730636
4129,1,807,279,00:02:17.76330548851692
4130,1,801,243,00:02:17.796670299727538
4131,1,801,243,00:02:17.8300351109381
4132,1,9,1059,00:02:17.863399922148716
4133,1,9,1059,00:02:17.896764733359277
4134,1,792,204,00:02:17.930129544569866
4135,1,789,189,00:02:17.963494355780455
4136,1,789,189,00:02:17.996859166991044
4137,1,786,183,00:02:18.030223978201633
4138,1,783,180,00:02:18.063588789412222
4139,1,780,177,00:02:18.09695360062281
4140,1,780,177,00:02:18.1303184118334
4141,1,780,177,00:02:18.16368322304399
4142,1,9,1059,00:02:18.19704803425458
4143,1,777,180,00:02:18.23041284546514
4144,1,9,1059,00:02:18.263777656675757
4145,1,771,201,00:02:18.297142467886317
4146,1,774,198,00:02:18.330507279096935
4147,1,774,207,00:02:18.363872090307495
4148,1,771,219,00:02:18.397236901518113
4149,1,771,225,00:02:18.430601712728674
4150,1,774,252,00:02:18.46396652393929
4151,1,774,246,00:02:18.497331335149852
4152,1,771,267,00:02:18.53069614636044
4153,1,777,273,00:02:18.56406095757103
4154,1,714,390,00:02:18.59742576878162
4155,1,9,1059,00:02:18.630790579992208
4156,1,9,1059,00:02:18.664155391202797
4157,1,9,1059,00:02:18.697520202413415
4158,1,9,1059,00:02:18.730885013623976
4159,1,9,1059,00:02:18.764249824834593
4160,1,9,1059,00:02:18.797614636045154
4161,1,717,393,00:02:18.830979447255743
4162,1,717,393,00:02:18.864344258466332
4163,1,9,1059,00:02:18.89770906967692
4164,1,9,1059,00:02:18.93107388088751
4165,1,9,1059,00:02:18.9644386920981
4166,1,9,1059,00:02:18.99780350330869
4167,1,9,1059,00:02:19.031168314519277
4168,1,9,1059,00:02:19.064533125729866
4169,1,9,1059,00:02:19.097897936940456
4170,1,9,1059,00:02:19.131262748151016
4171,1,9,1059,00:02:19.164627559361634
4172,1,9,1059,00:02:19.197992370572194
4173,1,9,1059,00:02:19.231357181782812
4174,1,9,1059,00:02:19.264721992993373
4175,1,9,1059,00:02:19.29808680420399
4176,1,102,765,00:02:19.33145161541455
4177,1,9,1059,00:02:19.36481642662517
4178,1,9,1059,00:02:19.39818123783573
4179,1,717,393,00:02:19.431546049046318
4180,1,9,1059,00:02:19.464910860256907
4181,1,717,393,00:02:19.498275671467496
4182,1,9,1059,00:02:19.531640482678085
4183,1,717,393,00:02:19.565005293888674
4184,1,714,393,00:02:19.598370105099264
4185,1,855,1032,00:02:19.631734916309853
4186,1,855,1032,00:02:19.66509972752044
4187,1,855,1032,00:02:19.69846453873103
4188,1,9,1059,00:02:19.73182934994159
4189,1,9,1059,00:02:19.76519416115221
4190,1,9,1059,00:02:19.79855897236277
4191,1,9,1059,00:02:19.831923783573387
4192,1,9,1059,00:02:19.865288594783948
4193,1,855,1032,00:02:19.898653405994565
4194,1,9,1059,00:02:19.932018217205126
4195,1,9,1059,00:02:19.965383028415744
4196,1,9,1059,00:02:19.998747839626304
4197,1,9,1059,00:02:20.032112650836893
4198,1,9,1059,00:02:20.065477462047483
4199,1,9,1059,00:02:20.09884227325807
4200,1,714,393,00:02:20.13220708446866
4201,1,1152,735,00:02:20.16557189567925
4202,1,714,393,00:02:20.19893670688984
4203,1,9,1059,00:02:20.232301518100428
4204,1,714,393,00:02:20.265666329311017
4205,1,714,393,00:02:20.299031140521606
4206,1,9,1059,00:02:20.332395951732167
4207,1,9,1059,00:02:20.365760762942784
4208,1,9,1059,00:02:20.399125574153345
4209,1,9,1059,00:02:20.432490385363963
4210,1,9,1059,00:02:20.465855196574523
4211,1,9,1059,00:02:20.49922000778514
4212,1,9,1059,00:02:20.53258481899573
4213,1,9,1059,00:02:20.56594963020632
4214,1,9,1059,00:02:20.599314441416908
4215,1,9,1059,00:02:20.63267925262747
4216,1,9,1059,00:02:20.666044063838086
4217,1,9,1059,00:02:20.699408875048647
4218,1,9,1059,00:02:20.732773686259264
4219,1,9,1059,00:02:20.766138497469825
4220,1,9,1059,00:02:20.799503308680443
4221,1,9,1059,00:02:20.832868119891003
4222,1,9,1059,00:02:20.86623293110162
4223,1,9,1059,00:02:20.89959774231218
4224,1,9,1059,00:02:20.93296255352277
4225,1,9,1059,00:02:20.96632736473336
4226,1,9,1059,00:02:20.99969217594395
4227,1,9,1059,00:02:21.033056987154538
4228,1,9,1059,00:02:21.066421798365127
4229,1,9,1059,00:02:21.099786609575716
4230,1,9,1059,00:02:21.133151420786305
4231,1,9,1059,00:02:21.166516231996894
4232,1,9,1059,00:02:21.199881043207483
4233,1,9,1059,00:02:21.233245854418044
4234,1,9,1059,00:02:21.26661066562866
4235,1,717,393,00:02:21.299975476839222
4236,1,717,393,00:02:21.33334028804984
4237,1,717,393,00:02:21.3667050992604
4238,1,720,393,00:02:21.400069910471018
4239,1,717,393,00:02:21.43343472168158
4240,1,717,393,00:02:21.466799532892196
4241,1,717,393,00:02:21.500164344102757
4242,1,717,393,00:02:21.533529155313346
4243,1,717,393,00:02:21.566893966523935
4244,1,717,393,00:02:21.600258777734524
4245,1,714,393,00:02:21.633623588945113
4246,1,717,393,00:02:21.666988400155702
4247,1,717,393,00:02:21.70035321136629
4248,1,717,393,00:02:21.73371802257688
4249,1,717,393,00:02:21.76708283378747
4250,1,717,393,00:02:21.80044764499806
4251,1,714,393,00:02:21.83381245620862
4252,1,717,393,00:02:21.867177267419237
4253,1,714,393,00:02:21.900542078629798
4254,1,714,393,00:02:21.933906889840415
4255,1,714,393,00:02:21.967271701050976
4256,1,717,393,00:02:22.000636512261593
4257,1,717,393,00:02:22.034001323472154
4258,1,717,393,00:02:22.06736613468277
4259,1,714,393,00:02:22.100730945893332
4260,1,714,393,00:02:22.13409575710392
4261,1,717,393,00:02:22.16746056831451
4262,1,717,393,00:02:22.2008253795251
4263,1,9,1059,00:02:22.23419019073569
4264,1,717,393,00:02:22.267555001946278
4265,1,9,1059,00:02:22.300919813156895
4266,1,9,1059,00:02:22.334284624367456
4267,1,1239,825,00:02:22.367649435578073
4268,1,9,1059,00:02:22.401014246788634
4269,1,714,393,00:02:22.434379057999223
4270,1,714,393,00:02:22.467743869209812
4271,1,714,393,00:02:22.5011086804204
4272,1,714,393,00:02:22.53447349163099
4273,1,714,393,00:02:22.56783830284158
4274,1,714,393,00:02:22.60120311405217
4275,1,714,393,00:02:22.634567925262758
4276,1,714,393,00:02:22.667932736473347
4277,1,714,393,00:02:22.701297547683936
4278,1,717,393,00:02:22.734662358894496
4279,1,717,393,00:02:22.768027170105114
4280,1,714,393,00:02:22.801391981315675
4281,1,714,393,00:02:22.834756792526292
4282,1,717,393,00:02:22.868121603736853
4283,1,714,393,00:02:22.90148641494747
4284,1,714,393,00:02:22.93485122615803
4285,1,714,393,00:02:22.96821603736865
4286,1,717,393,00:02:23.00158084857921
4287,1,717,393,00:02:23.0349456597898
4288,1,717,393,00:02:23.068310471000387
4289,1,9,1059,00:02:23.101675282210977
4290,1,9,1059,00:02:23.135040093421566
4291,1,9,1059,00:02:23.168404904632155
4292,1,9,1059,00:02:23.201769715842744
4293,1,9,1059,00:02:23.235134527053333
4294,1,9,1059,00:02:23.268499338263894
4295,1,9,1059,00:02:23.30186414947451
4296,1,9,1059,00:02:23.335228960685072
4297,1,9,1059,00:02:23.36859377189569
4298,1,717,393,00:02:23.40195858310625
4299,1,9,1059,00:02:23.435323394316868
4300,1,9,1059,00:02:23.468688205527428
4301,1,9,1059,00:02:23.502053016738046
4302,1,9,1059,00:02:23.535417827948606
4303,1,9,1059,00:02:23.568782639159224
4304,1,1158,318,00:02:23.602147450369785
4305,1,1146,279,00:02:23.635512261580374
4306,1,1140,252,00:02:23.668877072790963
4307,1,1140,252,00:02:23.702241884001552
4308,1,1134,234,00:02:23.73560669521214
4309,1,1131,216,00:02:23.76897150642273
4310,1,1128,204,00:02:23.80233631763332
4311,1,1116,177,00:02:23.83570112884391
4312,1,1119,177,00:02:23.86906594005447
4313,1,1110,174,00:02:23.902430751265086
4314,1,1104,165,00:02:23.935795562475647
4315,1,1101,159,00:02:23.969160373686265
4316,1,1095,153,00:02:24.002525184896825
4317,1,1095,153,00:02:24.035889996107443
4318,1,1092,150,00:02:24.069254807318032
4319,1,1086,156,00:02:24.10261961852862
4320,1,1083,156,00:02:24.13598442973921
4321,1,1068,171,00:02:24.16934924094977
4322,1,1071,171,00:02:24.20271405216039
4323,1,1065,177,00:02:24.23607886337095
4324,1,1062,186,00:02:24.269443674581566
4325,1,1059,201,00:02:24.302808485792127
4326,1,1053,231,00:02:24.336173297002745
4327,1,1056,228,00:02:24.369538108213305
4328,1,1047,243,00:02:24.402902919423923
4329,1,1044,261,00:02:24.436267730634484
4330,1,1038,282,00:02:24.4696325418451
4331,1,9,1059,00:02:24.50299735305566
4332,1,9,1059,00:02:24.53636216426625
4333,1,1032,342,00:02:24.56972697547684
4334,1,1029,372,00:02:24.60309178668743
4335,1,1026,396,00:02:24.636456597898018
4336,1,9,1059,00:02:24.669821409108607
4337,1,9,1059,00:02:24.703186220319196
4338,1,9,1059,00:02:24.736551031529785
4339,1,9,1059,00:02:24.769915842740346
4340,1,9,1059,00:02:24.803280653950964
4341,1,9,1059,00:02:24.836645465161524
4342,1,9,1059,00:02:24.870010276372142
4343,1,9,1059,00:02:24.903375087582702
4344,1,978,948,00:02:24.93673989879332
4345,1,9,1059,00:02:24.97010471000388
4346,1,9,1059,00:02:25.003469521214498
4347,1,9,1059,00:02:25.03683433242506
4348,1,9,1059,00:02:25.070199143635648
4349,1,9,1059,00:02:25.103563954846237
4350,1,9,1059,00:02:25.136928766056826
4351,1,9,1059,00:02:25.170293577267415
4352,1,9,1059,00:02:25.203658388478004
4353,1,9,1059,00:02:25.237023199688593
4354,1,9,1059,00:02:25.270388010899183
4355,1,9,1059,00:02:25.30375282210977
4356,1,9,1059,00:02:25.33711763332036
4357,1,9,1059,00:02:25.37048244453092
4358,1,861,1029,00:02:25.40384725574154
4359,1,864,1029,00:02:25.4372120669521
4360,1,861,1026,00:02:25.470576878162717
4361,1,864,1032,00:02:25.503941689373278
4362,1,9,1059,00:02:25.537306500583895
4363,1,9,1059,00:02:25.570671311794456
4364,1,9,1059,00:02:25.604036123005073
4365,1,984,717,00:02:25.637400934215634
4366,1,972,708,00:02:25.670765745426223
4367,1,702,402,00:02:25.704130556636812
4368,1,708,399,00:02:25.7374953678474
4369,1,705,399,00:02:25.77086017905799
4370,1,708,399,00:02:25.80422499026858
4371,1,9,1059,00:02:25.837589801479197
4372,1,9,1059,00:02:25.870954612689758
4373,1,987,741,00:02:25.904319423900375
4374,1,9,1059,00:02:25.937684235110936
4375,1,9,1059,00:02:25.971049046321525
4376,1,858,1032,00:02:26.004413857532114
4377,1,858,1032,00:02:26.037778668742703
4378,1,957,705,00:02:26.071143479953292
4379,1,861,1029,00:02:26.10450829116388
4380,1,861,1029,00:02:26.13787310237447
4381,1,861,1029,00:02:26.17123791358506
4382,1,861,1029,00:02:26.20460272479565
4383,1,861,1029,00:02:26.237967536006238
4384,1,861,1029,00:02:26.2713323472168
4385,1,861,1029,00:02:26.304697158427416
4386,1,861,1029,00:02:26.338061969637977
4387,1,861,1029,00:02:26.371426780848594
4388,1,717,393,00:02:26.404791592059155
4389,1,861,1029,00:02:26.438156403269772
4390,1,882,258,00:02:26.471521214480333
4391,1,879,210,00:02:26.50488602569095
4392,1,882,210,00:02:26.53825083690151
4393,1,882,192,00:02:26.5716156481121
4394,1,882,171,00:02:26.60498045932269
4395,1,882,156,00:02:26.63834527053328
4396,1,882,132,00:02:26.671710081743868
4397,1,882,135,00:02:26.705074892954457
4398,1,882,126,00:02:26.738439704165046
4399,1,882,117,00:02:26.771804515375635
4400,1,885,111,00:02:26.805169326586224
4401,1,888,105,00:02:26.838534137796813
4402,1,888,108,00:02:26.871898949007374
4403,1,888,105,00:02:26.90526376021799
4404,1,888,102,00:02:26.938628571428552
4405,1,888,105,00:02:26.97199338263917
4406,1,891,111,00:02:27.00535819384973
4407,1,891,111,00:02:27.038723005060348
4408,1,894,117,00:02:27.07208781627091
4409,1,894,123,00:02:27.105452627481526
4410,1,897,129,00:02:27.138817438692087
4411,1,900,150,00:02:27.172182249902676
4412,1,900,147,00:02:27.205547061113265
4413,1,900,156,00:02:27.238911872323854
4414,1,903,168,00:02:27.272276683534443
4415,1,906,183,00:02:27.305641494745032
4416,1,906,210,00:02:27.33900630595562
4417,1,906,210,00:02:27.37237111716621
4418,1,912,231,00:02:27.4057359283768
4419,1,912,246,00:02:27.43910073958739
4420,1,918,258,00:02:27.47246555079795
4421,1,9,1059,00:02:27.505830362008567
4422,1,9,1059,00:02:27.539195173219127
4423,1,9,1059,00:02:27.572559984429745
4424,1,1119,216,00:02:27.605924795640334
4425,1,1155,210,00:02:27.639289606850923
4426,1,1218,207,00:02:27.672654418061512
4427,1,1218,207,00:02:27.7060192292721
4428,1,1245,207,00:02:27.73938404048269
4429,1,1266,204,00:02:27.77274885169325
4430,1,1290,210,00:02:27.80611366290387
4431,1,9,1059,00:02:27.83947847411443
4432,1,9,1059,00:02:27.872843285325047
4433,1,9,1059,00:02:27.906208096535607
4434,1,1377,237,00:02:27.939572907746225
4435,1,9,1059,00:02:27.972937718956786
4436,1,9,1059,00:02:28.006302530167403
4437,1,9,1059,00:02:28.039667341377964
4438,1,9,1059,00:02:28.073032152588553
4439,1,1455,294,00:02:28.106396963799142
4440,1,1470,309,00:02:28.13976177500973
4441,1,1497,336,00:02:28.17312658622032
4442,1,1494,336,00:02:28.20649139743091
4443,1,1506,357,00:02:28.2398562086415
4444,1,1521,375,00:02:28.273221019852087
4445,1,1533,399,00:02:28.306585831062677
4446,1,1551,444,00:02:28.339950642273266
4447,1,1554,444,00:02:28.373315453483826
4448,1,1563,468,00:02:28.406680264694444
4449,1,1572,489,00:02:28.440045075905005
4450,1,1581,516,00:02:28.473409887115622
4451,1,1596,561,00:02:28.506774698326183
4452,1,9,1059,00:02:28.5401395095368
4453,1,858,1029,00:02:28.57350432074736
4454,1,858,1029,00:02:28.60686913195798
4455,1,1533,546,00:02:28.64023394316854
4456,1,1386,405,00:02:28.673598754379128
4457,1,858,1029,00:02:28.706963565589717
4458,1,855,1029,00:02:28.740328376800306
4459,1,1311,345,00:02:28.773693188010895
4460,1,9,1059,00:02:28.807057999221485
4461,1,1230,282,00:02:28.840422810432074
4462,1,1233,279,00:02:28.873787621642663
4463,1,1212,264,00:02:28.907152432853252
4464,1,1197,258,00:02:28.94051724406384
4465,1,1176,246,00:02:28.9738820552744
4466,1,1152,234,00:02:29.00724686648502
4467,1,1152,234,00:02:29.04061167769558
4468,1,1137,231,00:02:29.073976488906197
4469,1,1125,231,00:02:29.107341300116758
4470,1,1116,231,00:02:29.140706111327376
4471,1,1095,237,00:02:29.174070922537936
4472,1,1098,234,00:02:29.207435733748554
4473,1,1089,240,00:02:29.240800544959114
4474,1,1080,246,00:02:29.274165356169704
4475,1,1077,249,00:02:29.307530167380293
4476,1,1059,264,00:02:29.34089497859088
4477,1,1059,264,00:02:29.3742597898015
4478,1,861,1029,00:02:29.40762460101206
4479,1,861,1029,00:02:29.440989412222677
4480,1,861,1029,00:02:29.474354223433238
4481,1,861,1029,00:02:29.507719034643856
4482,1,861,1029,00:02:29.541083845854416
4483,1,861,1029,00:02:29.574448657065005
4484,1,861,1029,00:02:29.607813468275594
4485,1,981,354,00:02:29.641178279486184
4486,1,972,378,00:02:29.674543090696773
4487,1,858,1029,00:02:29.70790790190736
4488,1,915,657,00:02:29.74127271311795
4489,1,9,1059,00:02:29.77463752432854
4490,1,909,711,00:02:29.80800233553913
4491,1,888,771,00:02:29.841367146749718
4492,1,885,774,00:02:29.87473195796028
4493,1,885,792,00:02:29.908096769170896
4494,1,717,393,00:02:29.941461580381457
4495,1,717,393,00:02:29.974826391592075
4496,1,717,393,00:02:30.008191202802635
4497,1,717,393,00:02:30.041556014013253
4498,1,717,393,00:02:30.074920825223813
4499,1,717,393,00:02:30.10828563643443
4500,1,717,393,00:02:30.14165044764499
4501,1,717,393,00:02:30.17501525885558
4502,1,717,393,00:02:30.20838007006617
4503,1,9,1059,00:02:30.24174488127676
4504,1,717,393,00:02:30.275109692487348
4505,1,720,393,00:02:30.308474503697937
4506,1,720,393,00:02:30.341839314908526
4507,1,720,393,00:02:30.375204126119115
4508,1,720,393,00:02:30.408568937329704
4509,1,717,393,00:02:30.441933748540293
4510,1,861,1029,00:02:30.475298559750854
4511,1,720,393,00:02:30.50866337096147
4512,1,720,393,00:02:30.542028182172032
4513,1,720,393,00:02:30.57539299338265
4514,1,720,393,00:02:30.60875780459321
4515,1,717,393,00:02:30.642122615803828
4516,1,720,393,00:02:30.67548742701439
4517,1,720,393,00:02:30.708852238225006
4518,1,720,393,00:02:30.742217049435567
4519,1,720,393,00:02:30.775581860646156
4520,1,717,393,00:02:30.808946671856745
4521,1,717,393,00:02:30.842311483067334
4522,1,717,393,00:02:30.875676294277923
4523,1,717,393,00:02:30.909041105488512
4524,1,717,393,00:02:30.9424059166991
4525,1,717,393,00:02:30.97577072790969
4526,1,717,393,00:02:31.00913553912028
4527,1,717,393,00:02:31.04250035033087
4528,1,855,1029,00:02:31.07586516154143
4529,1,714,393,00:02:31.109229972752047
4530,1,861,1029,00:02:31.142594783962636
4531,1,1095,345,00:02:31.175959595173225
4532,1,1098,348,00:02:31.209324406383814
4533,1,9,1059,00:02:31.242689217594403
4534,1,9,1059,00:02:31.276054028804992
4535,1,9,1059,00:02:31.30941884001558
4536,1,9,1059,00:02:31.34278365122617
4537,1,1092,357,00:02:31.37614846243673
4538,1,1092,354,00:02:31.40951327364735
4539,1,1092,354,00:02:31.44287808485791
4540,1,9,1059,00:02:31.476242896068527
4541,1,9,1059,00:02:31.509607707279088
4542,1,9,1059,00:02:31.542972518489705
4543,1,9,1059,00:02:31.576337329700266
4544,1,1092,354,00:02:31.609702140910883
4545,1,1095,354,00:02:31.643066952121444
4546,1,1095,354,00:02:31.676431763332033
4547,1,1095,357,00:02:31.709796574542622
4548,1,1095,354,00:02:31.74316138575321
4549,1,9,1059,00:02:31.7765261969638
4550,1,9,1059,00:02:31.80989100817439
4551,1,765,393,00:02:31.84325581938498
4552,1,759,399,00:02:31.876620630595568
4553,1,9,1059,00:02:31.909985441806157
4554,1,852,825,00:02:31.943350253016746
4555,1,855,825,00:02:31.976715064227307
4556,1,9,1059,00:02:32.010079875437924
4557,1,9,1059,00:02:32.043444686648485
4558,1,9,1059,00:02:32.0768094978591
4559,1,936,882,00:02:32.11017430906966
4560,1,9,1059,00:02:32.14353912028028
4561,1,9,1059,00:02:32.17690393149084
4562,1,9,1059,00:02:32.21026874270146
4563,1,9,1059,00:02:32.24363355391202
4564,1,741,399,00:02:32.27699836512261
4565,1,864,1029,00:02:32.3103631763332
4566,1,9,1059,00:02:32.34372798754379
4567,1,261,885,00:02:32.377092798754376
4568,1,258,885,00:02:32.410457609964965
4569,1,9,1059,00:02:32.443822421175554
4570,1,9,1059,00:02:32.47718723238614
4571,1,9,1059,00:02:32.51055204359673
4572,1,9,1059,00:02:32.54391685480732
4573,1,762,393,00:02:32.57728166601788
4574,1,9,1059,00:02:32.6106464772285
4575,1,753,393,00:02:32.64401128843906
4576,1,759,393,00:02:32.67737609964968
4577,1,867,1029,00:02:32.71074091086024
4578,1,870,1026,00:02:32.744105722070856
4579,1,9,1059,00:02:32.77747053328142
4580,1,9,1059,00:02:32.810835344492034
4581,1,870,1026,00:02:32.844200155702595
4582,1,870,1029,00:02:32.877564966913184
4583,1,9,1059,00:02:32.91092977812377
4584,1,9,1059,00:02:32.94429458933436
4585,1,867,1029,00:02:32.97765940054498
4586,1,9,1059,00:02:33.01102421175554
4587,1,9,1059,00:02:33.04438902296616
4588,1,9,1059,00:02:33.07775383417672
4589,1,9,1059,00:02:33.111118645387336
4590,1,867,1029,00:02:33.1444834565979
4591,1,9,1059,00:02:33.177848267808486
4592,1,9,1059,00:02:33.211213079019075
4593,1,864,1032,00:02:33.244577890229664
4594,1,867,1029,00:02:33.27794270144025
4595,1,867,1026,00:02:33.31130751265084
4596,1,867,1029,00:02:33.34467232386143
4597,1,870,1026,00:02:33.37803713507202
4598,1,867,1029,00:02:33.41140194628261
4599,1,9,1059,00:02:33.4447667574932
4600,1,870,1026,00:02:33.47813156870376
4601,1,870,1026,00:02:33.51149637991438
4602,1,867,1026,00:02:33.54486119112494
4603,1,867,1026,00:02:33.578226002335555
4604,1,870,1026,00:02:33.611590813546115
4605,1,867,1029,00:02:33.64495562475673
4606,1,867,1029,00:02:33.678320435967294
4607,1,756,393,00:02:33.71168524717791
4608,1,867,1029,00:02:33.74505005838847
4609,1,750,399,00:02:33.77841486959906
4610,1,864,1029,00:02:33.81177968080965
4611,1,756,393,00:02:33.84514449202024
4612,1,750,396,00:02:33.87850930323083
4613,1,9,1059,00:02:33.91187411444142
4614,1,864,1029,00:02:33.945238925652006
4615,1,9,1059,00:02:33.978603736862595
4616,1,9,1059,00:02:34.011968548073185
4617,1,750,399,00:02:34.045333359283774
4618,1,1605,717,00:02:34.078698170494334
4619,1,750,402,00:02:34.11206298170495
4620,1,750,405,00:02:34.14542779291551
4621,1,1767,651,00:02:34.17879260412613
4622,1,1092,357,00:02:34.21215741533669
4623,1,756,399,00:02:34.24552222654731
4624,1,9,1059,00:02:34.27888703775787
4625,1,1092,354,00:02:34.31225184896849
4626,1,1092,354,00:02:34.34561666017905
4627,1,756,399,00:02:34.378981471389636
4628,1,756,399,00:02:34.412346282600225
4629,1,9,1059,00:02:34.445711093810814
4630,1,9,1059,00:02:34.4790759050214
4631,1,9,1059,00:02:34.51244071623199
4632,1,9,1059,00:02:34.54580552744258
4633,1,753,399,00:02:34.57917033865317
4634,1,753,399,00:02:34.61253514986376
4635,1,756,399,00:02:34.64589996107435
4636,1,756,399,00:02:34.67926477228491
4637,1,756,399,00:02:34.71262958349553
4638,1,756,399,00:02:34.745994394706116
