rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id
24,13,0:22:35,33887.0,14.0,10.0,Kento MOMOTA,2.0,長球,,0.0,2.0,6.0,91.91789321506694,755.5387403457858,1.0,9.0,-0.8479891568343323,-1.4523063812186792,,,,,9.0,-0.7674324495938448,1.57337608873721,8.0,-0.4324000664708288,-1.204306806416417,0.0,1,23,23
24,14,0:22:36,33919.0,14.0,10.0,CHOU Tien Chen,2.0,長球,,0.0,2.0,9.0,105.46488913958476,188.1571748060136,1.0,9.0,-0.7329364153791561,1.580397705343475,,,,,5.0,-0.8645142821506214,-1.3603617282964542,8.0,-0.31272051458646694,1.129301053919096,0.0,1,23,23
24,15,0:22:37,33948.0,14.0,10.0,Kento MOMOTA,2.0,切球,,0.0,1.0,9.0,114.8992139389092,770.4363594259472,2.0,8.0,0.9033330545554019,-0.5451649576166844,,,,,9.0,-0.6713978743749779,1.5736929940994102,8.0,-0.17910017981467743,-1.1153085555858717,0.0,1,23,23
24,16,0:22:38,33970.0,14.0,10.0,CHOU Tien Chen,2.0,挑球,,1.0,2.0,8.0,249.07331047354296,362.3283281375966,1.0,9.0,-0.7535788986101934,1.538699616926135,,,,,8.0,0.5385314818444081,-0.8098895918630106,8.0,-0.056021299840171596,1.29658023158125,0.0,1,23,23
24,17,0:22:39,33998.0,14.0,10.0,Kento MOMOTA,2.0,長球,,0.0,2.0,9.0,113.20653031396414,762.4303264498179,1.0,8.0,0.8675172426511317,-1.30088793442653,,,,,9.0,-0.5606706957695108,1.539338708164566,8.0,-0.02039727165433746,-0.9551888011850135,0.0,1,23,23
24,18,0:22:41,34026.0,14.0,10.0,CHOU Tien Chen,2.0,切球,1.0,0.0,1.0,8.0,246.1364138973928,217.22951659010624,2.0,7.0,0.9281347270437966,0.4758536830813244,,,,,8.0,0.7904169793280279,-1.3012256638530166,8.0,0.1037905872894194,1.192027741261663,0.0,1,23,23
24,19,0:22:42,34053.0,14.0,10.0,Kento MOMOTA,3.0,網前球,,1.0,1.0,7.0,251.10704761759132,558.3639071516143,2.0,1.0,1.2569246424124196,0.19918736488547642,掛網,對手掛網,B,,8.0,0.6768210598928399,0.7111542935901424,8.0,0.434534587616819,-1.2770402613557084,0.0,1,23,23
25,1,0:23:15,34896.0,15.0,10.0,CHOU Tien Chen,1.0,發長球,,1.0,2.0,7.0,,,2.0,8.0,0.7227275736771374,1.466154685770621,,,,,8.0,-0.14496846699861213,-0.7080913191965109,8.0,0.680355607787757,1.0312151556016353,0.0,1,23,24
25,2,0:23:16,34924.0,15.0,10.0,Kento MOMOTA,2.0,切球,1.0,0.0,1.0,8.0,234.26366104152527,748.5016996679592,2.0,8.0,0.44057272561206157,-0.9171251884899198,,,,,8.0,0.734174520639917,1.4661929412682444,8.0,0.1435729821096216,-0.9424278181927889,0.0,1,23,24
25,3,0:23:17,34939.0,15.0,10.0,CHOU Tien Chen,2.0,平球,,1.0,2.0,8.0,211.12696350018905,290.9119638099354,1.0,8.0,-0.3171908738339081,0.9879900864697883,,,,,8.0,0.49815047436706134,-0.881027285714325,8.0,0.6197006262085029,1.4658103715043869,0.0,1,23,24
25,4,0:23:18,34953.0,15.0,10.0,Kento MOMOTA,2.0,接殺防守,,0.0,1.0,8.0,148.99034834561954,656.6940966021994,2.0,8.0,0.08802973938548718,-0.6956261327356504,,,,,8.0,-0.07992814253572321,1.1531971818842746,8.0,0.16518667517816152,-0.9063111585097946,0.0,1,23,24
25,5,0:23:18,34970.0,15.0,10.0,CHOU Tien Chen,2.0,推撲球,,1.0,2.0,8.0,182.21843862960995,333.4397825147551,1.0,4.0,-0.9522849444801298,1.586570668019376,,,,,8.0,-0.03572036505962178,-0.6732233756862342,8.0,-0.0861466579003205,1.091317440846342,0.0,1,23,24
25,6,0:23:19,34999.0,15.0,10.0,Kento MOMOTA,2.0,切球,,0.0,1.0,4.0,96.91263455262936,771.6215682597202,2.0,5.0,-0.9369568290645613,-0.8514609479267126,,,,,9.0,-0.6318562361022834,1.5738234779087066,8.0,-0.16300725656909296,-1.0287816072329277,0.0,1,23,24
25,7,0:23:20,35019.0,15.0,10.0,CHOU Tien Chen,2.0,接殺防守,,0.0,2.0,5.0,98.16954001670597,303.5194979980712,1.0,8.0,-0.753295818227789,0.7736284162289871,,,,,8.0,-0.5093650897063463,-0.8733805663090536,8.0,-0.27947092711949145,1.2511015038068845,0.0,1,23,24
25,8,0:23:21,35045.0,15.0,10.0,Kento MOMOTA,2.0,網前球,,0.0,1.0,8.0,113.2297429053213,615.5366559159655,2.0,1.0,-0.9261923410567316,-0.3988679002541587,,,,,8.0,-0.705160856763239,0.9141484480180608,8.0,-0.37756864570163856,-0.9205906075642482,0.0,1,23,24
25,9,0:23:22,35068.0,15.0,10.0,CHOU Tien Chen,2.0,網前球,,0.0,1.0,1.0,99.052228033348,390.4173631512015,2.0,2.0,-1.1807733597262697,0.1224799658223829,,,,,8.0,-0.7891884680187436,-0.5520990340310904,8.0,-0.41672355956777546,0.9313828388044462,0.0,1,23,24
25,10,0:23:23,35091.0,15.0,10.0,Kento MOMOTA,2.0,挑球,,0.0,2.0,2.0,78.17658450244588,490.5161534378975,1.0,3.0,-1.1595988371858976,-1.4404453788072349,,,,,2.0,-0.9639094508574441,0.477809749670629,8.0,-0.5653256542542463,-0.663996052432973,0.0,1,23,24
25,11,0:23:25,35145.0,15.0,10.0,CHOU Tien Chen,2.0,殺球,,0.0,1.0,3.0,79.9128953507564,190.43448726901087,2.0,8.0,-0.5459545284000715,1.0190003261536997,,,,,3.0,-1.2285057498823058,-1.4275396296163532,8.0,-0.20416480824918926,1.1909671327015119,0.0,1,23,24
25,12,0:23:26,35156.0,15.0,10.0,Kento MOMOTA,2.0,網前球,,0.0,1.0,8.0,130.23172867119413,662.6480626215103,2.0,8.0,0.7463678132322199,-0.832562767137983,,,,,8.0,-0.26731316138628636,1.2661035026688339,3.0,-1.4191987309017797,-1.4548393257717323,0.0,1,23,24
25,13,0:23:27,35182.0,15.0,10.0,CHOU Tien Chen,2.0,推撲球,,1.0,2.0,8.0,236.20216068504203,307.14794870950726,1.0,8.0,0.8956187603862279,1.358663745948255,,,,,8.0,0.212628678558616,-0.729675879303526,8.0,0.08665542598828845,1.1537732878762401,0.0,1,23,24
25,14,0:23:28,35204.0,15.0,10.0,Kento MOMOTA,2.0,切球,1.0,0.0,1.0,8.0,248.4407383516707,727.8634392220649,2.0,8.0,0.6378600394572584,-0.9765999868354553,,,,,8.0,0.7966906564845996,1.4163299727081238,8.0,0.31458758427440786,-0.9296664262992062,0.0,1,23,24
25,15,0:23:28,35219.0,15.0,10.0,CHOU Tien Chen,2.0,推撲球,,1.0,2.0,8.0,227.3045232354952,279.4928025275926,1.0,8.0,-0.48630656061094224,1.0033321893121219,,,,,8.0,0.35642851563050004,-0.8578593563520714,8.0,0.6080923667711176,1.254138197174921,0.0,1,23,24
25,16,0:23:29,35231.0,15.0,10.0,Kento MOMOTA,2.0,殺球,,0.0,1.0,8.0,135.12286202990273,659.6397803479274,2.0,8.0,-0.08014475587218467,-0.9675360046854911,,,,,8.0,0.014726255471842017,1.2220254979920615,8.0,0.20291252400178766,-0.930139953800024,0.0,1,23,24
25,17,0:23:29,35242.0,15.0,10.0,CHOU Tien Chen,3.0,接殺防守,,0.0,2.0,8.0,168.42813001848086,281.2330871003857,1.0,7.0,0.005051842846314934,-0.18351422710475784,未過網,對手未過網,A,,8.0,0.053399058619277184,-0.871006935408729,8.0,-0.6809918961575112,1.1511184868900237,0.0,1,23,24
26,1,0:23:52,35812.0,16.0,10.0,Kento MOMOTA,1.0,發短球,,1.0,2.0,7.0,,,1.0,8.0,0.3800925983949526,-0.8934500054482214,,,,,8.0,-0.08111415736965594,0.8260953109739889,8.0,0.7435504958901507,-0.891913761998568,0.0,1,23,25
26,2,0:23:53,35829.0,16.0,10.0,CHOU Tien Chen,2.0,推撲球,,0.0,2.0,8.0,206.1675930683861,295.4575989539415,1.0,9.0,-0.7156243557628468,1.517844772605476,,,,,8.0,0.6482556895351378,-0.6933000316831622,8.0,0.13269582815892816,0.9494747568267261,0.0,1,23,25
26,3,0:23:54,35859.0,16.0,10.0,Kento MOMOTA,2.0,切球,,0.0,1.0,9.0,116.31880282744656,758.4261963402514,2.0,8.0,0.6507668279874984,-0.6248670423457513,,,,,9.0,-0.5563393103418035,1.5183737258755425,8.0,-0.05774454362728416,-0.9917117839286682,0.0,1,23,25
26,4,0:23:55,35882.0,16.0,10.0,CHOU Tien Chen,2.0,推撲球,,1.0,2.0,8.0,228.36287989497487,347.02552786961576,1.0,9.0,-0.7655594735856014,1.5316786297063267,,,,,8.0,0.6009233202901619,-0.6364124353879591,8.0,0.049851872176118694,1.2447283726404954,0.0,1,23,25
26,5,0:23:56,35911.0,16.0,10.0,Kento MOMOTA,2.0,切球,,0.0,1.0,9.0,112.22412316598069,761.0822969036147,2.0,8.0,0.7189476206301689,-0.7623641733181378,,,,,9.0,-0.6452479480089731,1.5460271724777612,8.0,-0.05777212087325891,-1.0283315542980105,0.0,1,23,25
26,6,0:23:57,35933.0,16.0,10.0,CHOU Tien Chen,2.0,推撲球,,1.0,2.0,8.0,233.95370489167385,320.62607872291755,1.0,9.0,-0.8280326579980498,1.5314714969165688,,,,,8.0,0.6126351684534976,-0.704942423739972,8.0,-0.038386873782717386,1.2293846807905833,0.0,1,23,25
26,7,0:23:58,35966.0,16.0,10.0,Kento MOMOTA,2.0,切球,,0.0,1.0,9.0,107.10132204415991,761.0425274079812,2.0,8.0,0.6603896875690117,-0.6589225743722021,,,,,9.0,-0.6544513143822752,1.5737489162058005,8.0,-0.09514328264622679,-0.979721370703943,0.0,1,23,25
26,8,0:23:59,35988.0,16.0,10.0,CHOU Tien Chen,2.0,接殺防守,,1.0,1.0,8.0,229.15195438065896,340.4868657205372,2.0,1.0,0.9524359450330464,0.13067868630174573,,,,,8.0,0.2800135031467948,-0.5588829846603819,8.0,-0.16167424917689846,1.266464341042732,0.0,1,23,25
26,9,0:24:00,36009.0,16.0,10.0,Kento MOMOTA,2.0,挑球,,1.0,2.0,1.0,253.0997474927098,492.0903077699352,1.0,9.0,-0.20588843812141955,-1.3966993241560612,,,,,8.0,0.7933946753116958,0.7370575482681966,8.0,0.2230332136681184,-0.8465786514360255,0.0,1,23,25
26,10,0:24:01,36048.0,16.0,10.0,CHOU Tien Chen,3.0,切球,,0.0,2.0,9.0,158.1171480740436,198.83372976203623,1.0,7.0,0.9265734566462288,-0.007103010818425126,掛網,對手掛網,A,,9.0,-0.1598667692139673,-1.4625251016205303,8.0,0.1359686701620977,1.0764828805880928,0.0,1,23,25
27,1,0:24:22,36562.0,17.0,10.0,Kento MOMOTA,1.0,發短球,,1.0,2.0,7.0,,,2.0,8.0,-0.46019664994761567,-0.7556601271502105,,,,,8.0,0.08573199222511346,0.834977294970173,8.0,-0.3616056380006613,-0.8846574086616833,0.0,1,23,26
27,2,0:24:23,36577.0,17.0,10.0,CHOU Tien Chen,2.0,網前球,,1.0,1.0,8.0,137.26387470429552,321.9132555871596,2.0,7.0,-0.6327673162387484,0.6203367536723121,,,,,8.0,-0.5124439356646917,-0.6183479771207244,8.0,-0.050187810387312515,0.9164717622186842,0.0,1,23,26
27,3,0:24:23,36599.0,17.0,10.0,Kento MOMOTA,2.0,網前球,,0.0,1.0,7.0,123.11308006842263,586.1046567050839,2.0,7.0,-0.8139735087945459,-0.4092421325856395,,,,,7.0,-0.8376702656758264,0.5229213770788507,8.0,-0.22795331998721913,-0.8721936256087478,0.0,1,23,26
27,4,0:24:24,36623.0,17.0,10.0,CHOU Tien Chen,2.0,挑球,,0.0,2.0,7.0,108.25417227884724,388.4255105435572,1.0,9.0,-0.7314844248443214,1.5317916071377387,,,,,7.0,-0.7386877811824456,-0.3443297327127504,8.0,-0.5012053276718806,0.7153979749409469,0.0,1,23,26
27,5,0:24:26,36666.0,17.0,10.0,Kento MOMOTA,2.0,殺球,,0.0,1.0,9.0,115.01827716276564,761.1039885704458,2.0,8.0,-0.6434930598905361,-1.018598693692681,,,,,9.0,-0.6225732840317649,1.5461022327820917,8.0,-0.0952489660556831,-1.0040498771052329,0.0,1,23,26
27,6,0:24:27,36677.0,17.0,10.0,CHOU Tien Chen,2.0,接殺防守,,0.0,2.0,8.0,122.23356908897604,271.42905081100525,1.0,9.0,-0.7782058301150645,1.517636952245337,,,,,8.0,-0.11010673201528672,-0.9797850902916571,9.0,-0.8033164550535341,1.5524607047601957,0.0,1,23,26
27,7,0:24:28,36701.0,17.0,10.0,Kento MOMOTA,2.0,殺球,,0.0,1.0,9.0,111.18712193056471,758.3862948311047,2.0,8.0,0.553041840373359,-1.0625885936293822,,,,,9.0,-0.4461583506131316,1.5605856838409775,8.0,-0.1409893063439235,-1.0902969560390476,0.0,1,23,26
27,8,0:24:28,36714.0,17.0,10.0,CHOU Tien Chen,2.0,接殺防守,,1.0,1.0,8.0,220.34943091061544,262.9829900231586,2.0,7.0,0.7097025595256092,0.5463595991967166,,,,,8.0,0.02455826594282385,-0.9792116397497551,8.0,-0.7834030325581595,1.4611212234845077,0.0,1,23,26
27,9,0:24:29,36735.0,17.0,10.0,Kento MOMOTA,2.0,挑球,,1.0,2.0,7.0,233.19560988109995,571.9010430457696,1.0,9.0,-0.7314776262457467,-1.4650626706169128,,,,,8.0,0.2984045903727378,1.0692239918571709,8.0,0.2593309533886194,-1.0761976773876307,0.0,1,23,26
27,10,0:24:30,36764.0,17.0,10.0,CHOU Tien Chen,2.0,長球,,0.0,2.0,9.0,115.01883464784876,185.70796724155275,1.0,9.0,-0.7165897540498513,1.5735438650074733,,,,,9.0,-0.5501348628848836,-1.437745826800419,8.0,-0.08597824157759838,1.1300871740192922,0.0,1,23,26
27,11,0:24:31,36789.0,17.0,10.0,Kento MOMOTA,2.0,切球,,0.0,1.0,9.0,116.2396401679122,769.1204220814349,2.0,8.0,0.7960407871085813,-0.8088091739480078,,,,,8.0,-0.6443003392168567,1.4828661330945436,8.0,-0.494610901684589,-1.2299633557464256,0.0,1,23,26
27,12,0:24:32,36811.0,17.0,10.0,CHOU Tien Chen,2.0,接殺防守,,1.0,1.0,8.0,240.27534454290367,311.7086386019825,2.0,7.0,0.8317569751433835,0.2733508180676007,,,,,8.0,0.462014917488594,-0.7518110584197469,8.0,-0.17363764982824964,1.2514635999114432,0.0,1,23,26
27,13,0:24:33,36838.0,17.0,10.0,Kento MOMOTA,2.0,挑球,,1.0,2.0,7.0,243.20407196175745,519.4833570689793,1.0,3.0,-0.9351242527227441,-1.465966725113444,,,,,7.0,0.822872623846041,0.5644284147747319,8.0,0.48394782664412306,-0.8930110359961629,0.0,1,23,26
27,14,0:24:34,36872.0,17.0,10.0,CHOU Tien Chen,2.0,長球,,0.0,2.0,3.0,98.31981127673498,185.5343887782187,1.0,5.0,1.0288758499635584,1.4884445068618888,,,,,8.0,-0.646612578544095,-1.3463854337813494,8.0,-0.08652276448863912,1.0047370438988221,0.0,1,23,26
27,15,0:24:35,36899.0,17.0,10.0,Kento MOMOTA,2.0,長球,1.0,0.0,2.0,5.0,259.3678196970118,752.7813453174826,1.0,4.0,0.9640962321636547,-1.5109184254597583,,,,,8.0,0.6161379545806647,1.5082252114621568,8.0,0.025792584723301207,-1.1519150754900618,0.0,1,23,26
27,16,0:24:37,36933.0,17.0,10.0,CHOU Tien Chen,2.0,長球,1.0,0.0,2.0,4.0,254.05589103741968,176.90366231172644,1.0,3.0,0.9768303029239267,1.537455605198307,,,,,6.0,1.0719987040896852,-1.3388321939096919,8.0,0.359146569497633,1.1776729226718559,0.0,1,23,26
27,17,0:24:38,36960.0,17.0,10.0,Kento MOMOTA,2.0,切球,1.0,0.0,1.0,3.0,255.100084839762,762.191476198075,2.0,6.0,0.9391683215668623,-0.5450181444290978,,,,,9.0,0.9079203526700829,1.5442040464865077,8.0,0.4445895630767155,-1.1626583286689844,0.0,1,23,26
27,18,0:24:39,36980.0,17.0,10.0,CHOU Tien Chen,2.0,網前球,,1.0,1.0,6.0,252.0118023684827,362.3565162696132,2.0,7.0,-0.4744352640741052,0.6209158478636448,,,,,8.0,0.8936248962155976,-0.750009631793216,8.0,0.6732273310090258,1.379760860011734,0.0,1,23,26
27,19,0:24:40,37014.0,17.0,10.0,Kento MOMOTA,2.0,網前球,,0.0,1.0,7.0,136.09630834592338,586.2158427898198,2.0,1.0,-0.9878846143740884,-0.4534976242203541,,,,,8.0,-0.21914077841361435,0.7249163735990543,8.0,0.2658913194157775,-0.7992992243026927,0.0,1,23,26
27,20,0:24:41,37037.0,17.0,10.0,CHOU Tien Chen,2.0,挑球,,0.0,2.0,1.0,93.99346162132476,379.928456149692,1.0,4.0,-0.9112918774181763,1.6004617156427787,,,,,7.0,-0.4993038227705108,-0.33268293664190046,8.0,-0.4831810264375803,0.8246554903390552,0.0,1,23,26
27,21,0:24:42,37070.0,17.0,10.0,Kento MOMOTA,2.0,長球,,0.0,2.0,4.0,100.27406605170954,774.2886494034135,1.0,3.0,-0.8860869583973917,-1.4392338887562959,,,,,9.0,-0.597482794124306,1.5808443391022056,8.0,-0.2057391310401852,-0.8720999304338385,0.0,1,23,26
27,22,0:24:44,37107.0,17.0,10.0,CHOU Tien Chen,2.0,殺球,,0.0,1.0,3.0,102.34086941141388,190.6670933587912,2.0,8.0,0.929644584524441,1.016249845727352,,,,,8.0,-0.8605984975585605,-1.3084577599068645,8.0,-0.1507667160595735,1.198748573548695,0.0,1,23,26
27,23,0:24:45,37126.0,17.0,10.0,Kento MOMOTA,2.0,接殺防守,,1.0,1.0,8.0,251.23085593100416,662.1199703796516,2.0,2.0,0.9532767091050184,-0.40209663596595274,,,,,8.0,0.4560586008395962,1.0462114017581385,8.0,-0.548249160824164,-1.2301967656801518,0.0,1,23,26
27,24,0:24:46,37151.0,17.0,10.0,CHOU Tien Chen,2.0,網前球,,1.0,1.0,2.0,253.1686901466115,389.7974458945371,2.0,1.0,0.9671882110565319,0.17893913882438017,,,,,7.0,0.7243944657661013,-0.45748774277179943,8.0,0.41306695139687816,0.9504658839364512,0.0,1,23,26
27,25,0:24:47,37175.0,17.0,10.0,Kento MOMOTA,2.0,挑球,,1.0,2.0,1.0,254.3094333066356,501.356314654281,1.0,9.0,-0.40043894896247145,-1.3975581798903496,,,,,7.0,0.8316201441005494,0.4754952451220813,8.0,0.5207106344187888,-0.6254037069627468,0.0,1,23,26
27,26,0:24:48,37222.0,17.0,10.0,CHOU Tien Chen,2.0,切球,,0.0,1.0,9.0,142.16400618507734,198.6688294610529,2.0,7.0,0.5528831982672452,0.5985319583319892,,,,,9.0,-0.5943580755538896,-1.3853022030783186,8.0,-0.044187643390885586,1.0914635237535197,0.0,1,23,26
27,27,0:24:49,37246.0,17.0,10.0,Kento MOMOTA,2.0,接殺防守,,1.0,1.0,7.0,220.3364222579141,581.9181359997419,2.0,7.0,0.6508943055692211,-0.5239482034149558,,,,,8.0,0.3050480464229429,0.9096052331474009,8.0,-0.25039157280104385,-1.2800338918468586,0.0,1,23,26
27,28,0:24:50,37271.0,17.0,10.0,CHOU Tien Chen,2.0,網前球,,1.0,1.0,7.0,228.37333305667613,366.4019449443285,2.0,7.0,0.6828477810701594,0.15862794511939646,,,,,7.0,0.4804671594774547,-0.4148544471891367,8.0,0.266402945200494,0.7940438626590947,0.0,1,23,26
27,29,0:24:51,37294.0,17.0,10.0,Kento MOMOTA,2.0,挑球,,1.0,2.0,7.0,230.99351804775307,497.4565654629241,1.0,9.0,0.4975740903688346,-1.4596065049533944,,,,,7.0,0.7843234975310882,0.4301637578584015,8.0,0.5075137558493931,-0.6481639814571745,0.0,1,23,26
27,30,0:24:53,37345.0,17.0,10.0,CHOU Tien Chen,2.0,長球,1.0,0.0,2.0,9.0,215.80107541024444,186.7555510489483,1.0,9.0,-0.8135757011920415,1.6213262350013864,,,,,9.0,0.20834173858380242,-1.4741911530779428,8.0,0.11179946874648641,1.0842098882894937,0.0,1,23,26
27,31,0:24:55,37379.0,17.0,10.0,Kento MOMOTA,2.0,切球,,0.0,1.0,9.0,108.2867925022526,778.2946371202662,2.0,6.0,1.0503531591332065,-0.5781210591215619,,,,,9.0,-0.5354044829836798,1.5810490310785685,8.0,-0.05780919320323,-1.0775598279197356,0.0,1,23,26
27,32,0:24:56,37403.0,17.0,10.0,CHOU Tien Chen,2.0,接殺防守,,1.0,1.0,6.0,261.1289590489229,356.0007566486601,2.0,1.0,1.0535983321572477,0.1792696822814266,,,,,8.0,0.8426205566412045,-0.6695839868353163,8.0,-0.05017689750108553,1.2293442429267205,0.0,1,23,26
27,33,0:24:57,37429.0,17.0,10.0,Kento MOMOTA,2.0,挑球,,1.0,2.0,1.0,261.3950632368943,501.4197789980339,1.0,8.0,-0.8257293290186493,-1.360191080375693,,,,,7.0,0.7973895505298426,0.5643346258187739,8.0,0.7391180328073265,-0.7390555759216259,0.0,1,23,26
27,34,0:24:58,37462.0,17.0,10.0,CHOU Tien Chen,2.0,長球,,0.0,2.0,8.0,107.29019502047076,205.843312567867,1.0,4.0,-1.0963091602092285,1.6476250332930835,,,,,8.0,-0.3141927381321016,-1.3709877965097537,8.0,-0.025846547517094972,0.9650004251829097,0.0,1,23,26
27,35,0:24:59,37489.0,17.0,10.0,Kento MOMOTA,2.0,長球,,0.0,2.0,4.0,85.10264886284327,783.344006392272,1.0,3.0,-1.0707843656732956,-1.4932155495780506,,,,,9.0,-0.756133905266741,1.573413372905689,8.0,-0.27136151412307324,-1.1783438027138062,0.0,1,23,26
27,36,0:25:00,37520.0,17.0,10.0,CHOU Tien Chen,2.0,長球,,0.0,2.0,3.0,87.19568201478975,180.3026144810143,1.0,4.0,-1.0597729382598315,1.6273426549648733,,,,,5.0,-1.071505090611742,-1.3352645458208041,8.0,-0.2752415420136378,1.190722342081343,0.0,1,23,26
27,37,0:25:01,37546.0,17.0,10.0,Kento MOMOTA,2.0,切球,,0.0,1.0,4.0,88.09861906269381,779.4497897532557,2.0,8.0,0.7855106016637855,-0.6812624130862476,,,,,8.0,-0.8285490002436173,1.4680768206693398,8.0,-0.4862814093280261,-1.0301641348485377,0.0,1,23,26
27,38,0:25:02,37568.0,17.0,10.0,CHOU Tien Chen,2.0,平球,,1.0,2.0,8.0,239.4118693364304,336.1976166874405,1.0,8.0,0.819360174627011,0.9114311641817375,,,,,8.0,0.24577310549569845,-0.6152224844958045,8.0,-0.22130131505981346,1.2212152941599566,0.0,1,23,26
27,39,0:25:03,37585.0,17.0,10.0,Kento MOMOTA,2.0,推撲球,,1.0,2.0,8.0,242.1875343194149,641.9947835228936,1.0,8.0,0.8187636277581655,-1.3659974160771486,,,,,8.0,0.5491768018270525,1.3355227009816009,8.0,0.3795963892055402,-0.8815278531413625,0.0,1,23,26
27,40,0:25:04,37615.0,17.0,10.0,CHOU Tien Chen,2.0,殺球,1.0,0.0,1.0,8.0,242.13861747616957,204.72849611318745,2.0,8.0,-0.7927566481059494,0.96229398372747,,,,,4.0,1.04899863696703,-1.4174629610655305,8.0,0.344265210755873,1.1161169751975208,0.0,1,23,26
27,41,0:25:05,37632.0,17.0,10.0,Kento MOMOTA,2.0,接殺防守,,0.0,1.0,8.0,109.99395485531215,651.7604448756742,2.0,7.0,-0.8625953156827071,-0.39861101755113637,,,,,8.0,-0.24200598974865234,1.0907748069314736,9.0,0.6549187234422684,-1.4722064225294211,0.0,1,23,26
27,42,0:25:06,37660.0,17.0,10.0,CHOU Tien Chen,2.0,網前球,,0.0,1.0,7.0,104.26718411401802,390.4666846301818,2.0,7.0,0.6713984737220119,0.5462183695699103,,,,,7.0,-0.7320967159629874,-0.45245922378489417,8.0,-0.3518926405106094,1.035498033310746,0.0,1,23,26
27,43,0:25:07,37688.0,17.0,10.0,Kento MOMOTA,2.0,挑球,,1.0,2.0,7.0,230.05467484520497,571.8739269574228,1.0,9.0,0.8307764163624343,-1.4184284709456232,,,,,7.0,0.3657528444112098,0.5273664774560073,8.0,-0.7692671402550957,-0.5743799197599145,0.0,1,23,26
27,44,0:25:08,37723.0,17.0,10.0,CHOU Tien Chen,3.0,長球,,1.0,2.0,9.0,243.1236661417196,194.6617335784404,1.0,10.0,1.8225970095338722,1.677448375193073,出界,對手出界,A,,8.0,0.3326774182824683,-1.2263633635946667,8.0,0.30403541747747703,0.9339351262162155,0.0,1,23,26
28,1,0:25:35,38386.0,18.0,10.0,Kento MOMOTA,1.0,發短球,,1.0,2.0,7.0,,,2.0,8.0,0.47664805331444016,-0.7517499835563157,,,,,8.0,-0.09331635486201498,0.8590964628055069,8.0,0.6668992976735267,-0.8565512327662308,0.0,1,23,27
28,2,0:25:36,38406.0,18.0,10.0,CHOU Tien Chen,2.0,網前球,,1.0,1.0,8.0,214.0851403717841,322.6640031571874,2.0,7.0,-0.6076994737336547,0.5148785748406658,,,,,7.0,0.5118600530643045,-0.4693178597365349,8.0,-0.0379483865934567,0.9165151777871033,0.0,1,23,27
28,3,0:25:37,38428.0,18.0,10.0,Kento MOMOTA,2.0,挑球,,0.0,2.0,7.0,125.1686431538403,565.8566863694078,1.0,9.0,0.8141387400556452,-1.4053332613955938,,,,,8.0,-0.657249457918827,0.7233309413434265,8.0,0.13918336064266296,-0.7069102736508507,0.0,1,23,27
28,4,0:25:38,38465.0,18.0,10.0,CHOU Tien Chen,2.0,長球,,1.0,2.0,9.0,241.7593766845629,197.176013812046,1.0,8.0,0.7869317993050092,1.5087932829029036,,,,,9.0,0.3953059284071165,-1.4467931726574574,8.0,0.2445950642128857,1.0611959864179905,0.0,1,23,27
28,5,0:25:39,38494.0,18.0,10.0,Kento MOMOTA,2.0,殺球,1.0,0.0,1.0,8.0,239.52840754301076,756.6883103173575,2.0,8.0,-0.6684741779758815,-0.9338348304020719,,,,,3.0,0.9562588611630981,1.565220817708547,8.0,0.24358186042095106,-1.3294911863044974,0.0,1,23,27
28,6,0:25:40,38511.0,18.0,10.0,CHOU Tien Chen,3.0,接殺防守,,0.0,1.0,8.0,120.18511740597772,287.7037125628022,2.0,1.0,-1.1080229425231836,-0.06523081364506596,掛網,對手掛網,A,,8.0,-0.23066280228655228,-1.0290709457386666,9.0,0.8674388635539038,1.5994456050471626,0.0,1,23,27
29,1,0:26:32,39814.0,18.0,11.0,Kento MOMOTA,1.0,發短球,,1.0,2.0,7.0,,,1.0,7.0,-0.32719953804001367,-0.4508154970547249,,,,,8.0,0.09794568572505426,0.8432895312715095,8.0,-0.38307883526217507,-0.8609751632606638,0.0,1,23,28
29,2,0:26:33,39828.0,18.0,11.0,CHOU Tien Chen,2.0,平球,,1.0,2.0,7.0,148.16963788071888,380.4434245654928,1.0,8.0,-0.5096855668067013,0.9067127340062525,,,,,7.0,-0.3542630192133054,-0.40738339197490614,8.0,-0.08676619485280582,0.9486989466860442,0.0,1,23,28
29,3,0:26:33,39838.0,18.0,11.0,Kento MOMOTA,2.0,推撲球,,0.0,2.0,8.0,133.2057835218505,641.0888449292005,1.0,3.0,-0.8636354747828469,-1.4523757625064277,,,,,8.0,-0.34951769062241017,0.9316208222340941,8.0,-0.3528623221830003,-0.5951298047312505,0.0,1,23,28
29,4,0:26:34,39869.0,18.0,11.0,CHOU Tien Chen,2.0,切球,,0.0,2.0,3.0,104.18189106780656,188.14385359876584,1.0,8.0,-0.8143524176356248,0.8565233350592957,,,,,9.0,-0.5321651145433696,-1.385027954063909,8.0,-0.2959615427313199,1.0905869573327582,0.0,1,23,28
