rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id
27,43,0:25:07,37688.0,17.0,10.0,Kento MOMOTA,2.0,挑球,,1.0,2.0,7.0,230.05467484520497,571.8739269574228,1.0,9.0,65.62366614171961,285.33826642155964,,,,,7.0,27.491733241719203,-88.25436367155339,8.0,-65.57990550091785,123.28094459390354,0.0,1,23.0,26
27,44,0:25:08,37723.0,17.0,10.0,CHOU Tien Chen,3.0,長球,,1.0,2.0,9.0,243.1236661417196,194.6617335784404,1.0,10.0,-146.95295478177752,309.07008803707004,出界,對手出界,A,,8.0,-24.7795482991624,-248.46176581017596,8.0,-22.430904233153115,166.31554423351338,0.0,1,23.0,26
28,1,0:25:35,38386.0,18.0,10.0,Kento MOMOTA,1.0,發短球,,1.0,2.0,7.0,,,2.0,8.0,36.58514037178409,157.33599684281262,,,,,8.0,-10.151941098685228,-151.94652085865732,8.0,52.18574240922919,177.4578366911163,0.0,1,23.0,27
28,2,0:25:36,38406.0,18.0,10.0,CHOU Tien Chen,2.0,網前球,,1.0,1.0,8.0,214.0851403717841,322.6640031571874,2.0,7.0,52.33135684615968,85.85668636940784,,,,,7.0,-39.472524351272966,-103.10902906941465,8.0,5.611767700663449,162.97091413512385,0.0,1,23.0,27
28,3,0:25:37,38428.0,18.0,10.0,Kento MOMOTA,2.0,挑球,,0.0,2.0,7.0,125.1686431538403,565.8566863694078,1.0,9.0,64.25937668456291,282.823986187954,,,,,8.0,-56.39445554934382,-125.87954073793787,8.0,8.913035572698362,148.72677254096334,0.0,1,23.0,27
28,4,0:25:38,38465.0,18.0,10.0,CHOU Tien Chen,2.0,長球,,1.0,2.0,9.0,241.7593766845629,197.176013812046,1.0,8.0,-62.02840754301076,276.6883103173575,,,,,9.0,-29.915086129383553,-290.78428915023187,8.0,-17.55679526545663,190.74962939225418,0.0,1,23.0,27
28,5,0:25:39,38494.0,18.0,10.0,Kento MOMOTA,2.0,殺球,1.0,0.0,1.0,8.0,239.52840754301076,756.6883103173575,2.0,8.0,-57.31488259402228,192.29628743719786,,,,,3.0,75.91322661537404,-287.522397000041,8.0,17.473712554517988,268.2623077704635,0.0,1,23.0,27
28,6,0:25:40,38511.0,18.0,10.0,CHOU Tien Chen,3.0,接殺防守,,0.0,1.0,8.0,120.18511740597772,287.7037125628022,2.0,1.0,93.35788128690103,-25.524316219852665,掛網,對手掛網,A,,8.0,21.414349787497287,-210.58162158182404,9.0,-68.62998681142011,294.0935561690552,0.0,1,23.0,27
29,1,0:26:32,39814.0,18.0,11.0,Kento MOMOTA,1.0,發短球,,1.0,2.0,7.0,,,1.0,7.0,-29.33036211928112,99.55657543450718,,,,,8.0,5.531546229454449,-148.91159000412983,8.0,-33.912464491498355,178.3072313460475,0.0,1,23.0,28
29,2,0:26:33,39828.0,18.0,11.0,CHOU Tien Chen,2.0,平球,,1.0,2.0,7.0,148.16963788071888,380.4434245654928,1.0,8.0,44.29421647814951,161.0888449292005,,,,,7.0,31.54956757549104,-91.21761125918192,8.0,9.614827977930076,169.15019776372048,0.0,1,23.0,28
29,3,0:26:33,39838.0,18.0,11.0,Kento MOMOTA,2.0,推撲球,,0.0,2.0,8.0,133.2057835218505,641.0888449292005,1.0,3.0,-73.31810893219344,291.8561464012341,,,,,8.0,-31.160450631037634,-165.87119786894607,8.0,-31.434710419006024,127.2649225084001,0.0,1,23.0,28
29,4,0:26:34,39869.0,18.0,11.0,CHOU Tien Chen,2.0,切球,,0.0,2.0,3.0,104.18189106780656,188.14385359876584,1.0,8.0,69.27689824612122,151.45248033138478,,,,,9.0,46.137539392556306,-278.92536718027054,8.0,26.768846503968234,196.3926958078896,0.0,1,23.0,28
29,5,0:26:35,39888.0,18.0,11.0,Kento MOMOTA,2.0,接殺防守,,0.0,1.0,8.0,108.22310175387877,631.4524803313848,2.0,5.0,-81.17059664920468,114.8621345423561,,,,,8.0,-60.493562089097196,-202.0796409238243,8.0,-17.36420913231268,261.1775606620215,0.0,1,23.0,28
29,6,0:26:36,39915.0,18.0,11.0,CHOU Tien Chen,2.0,推撲球,,0.0,2.0,5.0,96.32940335079532,365.1378654576439,1.0,4.0,75.31904197999717,295.62043239007244,,,,,7.0,62.319168620195626,-112.55160402198464,8.0,32.815142459185296,187.31780959853597,0.0,1,23.0,28
29,7,0:26:37,39946.0,18.0,11.0,Kento MOMOTA,2.0,切球,,0.0,1.0,4.0,102.18095802000283,775.6204323900724,2.0,8.0,-68.1766451680345,149.47701185044866,,,,,9.0,-69.34452551862856,-306.12045827264274,8.0,-38.638317731001905,208.40462060143875,0.0,1,23.0,28
29,8,0:26:38,39966.0,18.0,11.0,CHOU Tien Chen,2.0,推撲球,,0.0,2.0,8.0,109.3233548319655,330.5229881495514,1.0,8.0,-62.864739656594395,268.5494414012667,,,,,8.0,48.51926750423391,-180.73105419693456,8.0,33.92048648502217,237.15146691946302,0.0,1,23.0,28
29,9,0:26:39,39986.0,18.0,11.0,Kento MOMOTA,2.0,殺球,1.0,0.0,1.0,8.0,240.3647396565944,748.5494414012667,2.0,8.0,-69.0269343185,176.37896060779974,,,,,8.0,40.588364713059974,-260.1412723988134,8.0,6.3823422007588135,219.75448577527334,0.0,1,23.0,28
29,10,0:26:40,40004.0,18.0,11.0,CHOU Tien Chen,2.0,推撲球,,0.0,2.0,8.0,108.4730656815,303.62103939220026,1.0,8.0,54.21056737802124,182.59103829339085,,,,,8.0,10.288825572301846,-194.14056407930877,8.0,-39.04689126316623,232.03132154339244,0.0,1,23.0,28
29,11,0:26:40,40023.0,18.0,11.0,Kento MOMOTA,2.0,推撲球,,0.0,2.0,8.0,123.28943262197876,662.5910382933909,1.0,8.0,61.76404278090973,265.32101661510785,,,,,8.0,-60.42196437241442,-232.66631883619812,8.0,-24.475623277088886,208.2629532373187,0.0,1,23.0,28
29,12,0:26:42,40054.0,18.0,11.0,CHOU Tien Chen,2.0,推撲球,,1.0,1.0,8.0,239.26404278090973,214.67898338489215,2.0,7.0,-58.710604711828495,108.73953374208747,,,,,8.0,-24.8545511554631,-253.35698502198613,8.0,-13.00732500296337,199.702433195063,0.0,1,23.0,28
29,13,0:26:43,40075.0,18.0,11.0,Kento MOMOTA,2.0,接殺防守,,1.0,1.0,7.0,236.2106047118285,588.7395337420875,2.0,8.0,28.866254247134293,161.88128063697616,,,,,8.0,53.67079233907975,-188.02640872541951,8.0,23.34517033679853,236.3379272223715,0.0,1,23.0,28
29,14,0:26:43,40097.0,18.0,11.0,CHOU Tien Chen,2.0,推撲球,,1.0,2.0,8.0,206.3662542471343,318.11871936302384,1.0,9.0,69.46724171761858,281.0497583639617,,,,,8.0,-11.858053796739227,-144.28849900237128,8.0,4.12046133972882,172.28420454098602,0.0,1,23.0,28
29,15,0:26:45,40126.0,18.0,11.0,Kento MOMOTA,2.0,長球,,0.0,2.0,9.0,108.03275828238142,761.0497583639617,1.0,8.0,61.458333294697155,275.3043038816951,,,,,8.0,-36.202581564732185,-267.7742267338855,8.0,-5.393875509753258,201.05756790502483,0.0,1,23.0,28
29,16,0:26:46,40151.0,18.0,11.0,CHOU Tien Chen,3.0,殺球,1.0,0.0,2.0,8.0,238.95833329469716,204.69569611830488,1.0,6.0,121.37344157138301,165.12320755105463,對手落地致勝,落地致勝,B,,8.0,-47.64142241225963,-258.04324030466205,8.0,-0.5965652278995037,231.72405142171226,0.0,1,23.0,28
29,17,,,,,Kento MOMOTA,,接不到,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,,1,,28
31,1,00:27:49,41738.0,19.0,12.0,CHOU Tien Chen,1.0,發長球,,0.0,2.0,7.0,,,2.0,8.0,-61.74338099507267,272.62424499127565,,,,,8.0,17.326288964346503,-140.18165622910715,8.0,-47.1874000576062,204.43732779264678,0.0,1,23.0,30
31,2,00:27:51,41775.0,19.0,12.0,Kento MOMOTA,2.0,殺球,1.0,0.0,1.0,8.0,239.24338099507267,752.6242449912756,2.0,8.0,-60.13115861853902,206.2753919324498,,,,,9.0,57.7340067641386,-300.57955286462595,8.0,12.351189363949914,196.23184659123956,0.0,1,23.0,30
31,3,00:27:51,41788.0,19.0,12.0,CHOU Tien Chen,3.0,接殺防守,,0.0,1.0,8.0,117.36884138146098,273.7246080675502,2.0,1.0,102.1644804502568,-12.138375943256165,掛網,對手掛網,A,,8.0,-0.6562316522184517,-177.9661967671709,8.0,-50.611245282185564,269.81724397305675,0.0,1,23.0,30
32,1,00:28:08,42221.0,20.0,12.0,Kento MOMOTA,1.0,發短球,,1.0,2.0,7.0,,,1.0,8.0,45.578647521126925,179.80175803875568,,,,,8.0,-10.151941098685228,-151.94652085865732,8.0,57.181158659525494,181.971052099698,0.0,1,23.0,31
32,2,00:28:09,42240.0,20.0,12.0,CHOU Tien Chen,2.0,推撲球,,1.0,2.0,8.0,223.07864752112692,300.19824196124426,1.0,3.0,-98.89606662677545,303.50708169158213,,,,,8.0,-45.53070604961687,-133.02599067669928,8.0,4.617547016975948,170.73729377071982,0.0,1,23.0,31
32,3,00:28:10,42267.0,20.0,12.0,Kento MOMOTA,2.0,長球,1.0,0.0,2.0,3.0,276.39606662677545,783.5070816915821,1.0,4.0,86.71297668266845,285.11978852309494,,,,,9.0,71.63586848517085,-307.1987597343576,8.0,26.42501966577015,196.09181899105556,0.0,1,23.0,31
32,4,00:28:12,42303.0,20.0,12.0,CHOU Tien Chen,2.0,殺球,1.0,0.0,1.0,4.0,264.21297668266845,194.88021147690512,2.0,8.0,38.19435221848531,190.2936174435598,,,,,6.0,-96.8335047384362,-257.53981270361487,8.0,-26.37229946664496,217.49197459395816,0.0,1,23.0,31
32,5,00:28:12,42319.0,20.0,12.0,Kento MOMOTA,2.0,接殺防守,,0.0,1.0,8.0,139.3056477815147,670.2936174435598,2.0,5.0,-85.2811891574097,114.90148595880748,,,,,8.0,-17.27910581875139,-218.5963151093514,4.0,86.59984637801386,282.5928051782216,0.0,1,23.0,31
32,6,00:28:13,42346.0,20.0,12.0,CHOU Tien Chen,2.0,挑球,,0.0,2.0,5.0,92.2188108425903,365.0985140411925,1.0,4.0,91.3899534016839,296.81163237861927,,,,,8.0,45.399511779371664,-116.65434157550271,8.0,25.276599613971428,197.8992561865224,0.0,1,23.0,31
32,7,00:28:15,42381.0,20.0,12.0,Kento MOMOTA,2.0,長球,,0.0,2.0,4.0,86.11004659831613,776.8116323786193,1.0,3.0,-97.36625496431951,284.4965014589369,,,,,9.0,-69.34452551862856,-306.12045827264274,8.0,-28.682499832227336,198.96223717679163,0.0,1,23.0,31
32,8,00:28:16,42412.0,20.0,12.0,CHOU Tien Chen,2.0,殺球,,0.0,1.0,3.0,80.13374503568049,195.5034985410631,2.0,8.0,43.1637209703066,188.74441206821257,,,,,5.0,90.59327525640242,-259.45792248394855,8.0,21.157376660896347,218.5650921389904,0.0,1,23.0,31
32,9,00:28:16,42423.0,20.0,12.0,Kento MOMOTA,3.0,網前球,,0.0,1.0,8.0,134.3362790296934,668.7444120682126,2.0,6.0,119.70747921877347,134.48580690239146,對手落地致勝,落地致勝,A,,8.0,-30.3688213842982,-218.49093314461254,3.0,-123.57999973754826,307.76649826772393,0.0,1,23.0,31
32,10,,,,,CHOU Tien Chen,,接不到,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,,1,,31
33,1,00:28:31,42797.0,20.0,13.0,Kento MOMOTA,1.0,發短球,,1.0,2.0,7.0,,,1.0,8.0,-38.30459654987027,187.50066498565627,,,,,8.0,4.96988443940964,-156.79914538498144,8.0,-37.623391200440494,182.9083175731514,0.0,1,23.0,32
33,2,00:28:32,42813.0,20.0,13.0,CHOU Tien Chen,2.0,推撲球,,1.0,2.0,8.0,139.19540345012973,292.4993350143437,1.0,4.0,76.30260052180586,294.2957613046992,,,,,8.0,36.29532525834546,-135.99463317639368,8.0,4.12046133972882,172.28420454098602,0.0,1,23.0,32
33,3,00:28:33,42841.0,20.0,13.0,Kento MOMOTA,2.0,長球,,0.0,2.0,4.0,101.19739947819416,774.2957613046992,1.0,4.0,75.50923685336485,292.85768768105095,,,,,9.0,-48.32754161061865,-287.89180721305013,8.0,-12.103725123006768,187.24108602195713,0.0,1,23.0,32
33,4,00:28:34,42868.0,20.0,13.0,CHOU Tien Chen,2.0,殺球,,0.0,1.0,4.0,253.00923685336485,187.142312318949,2.0,8.0,65.28515413263824,191.577917644575,,,,,8.0,-68.27676783876399,-252.91358298569628,8.0,-7.35180433114391,228.91130117322166,0.0,1,23.0,32
33,5,00:28:35,42887.0,20.0,13.0,Kento MOMOTA,2.0,接殺防守,,0.0,1.0,8.0,112.21484586736176,671.577917644575,2.0,5.0,-81.24916011305534,132.07731349247274,,,,,8.0,-36.10974029954269,-196.31654930997445,9.0,67.99904840697224,280.2630436656883,0.0,1,23.0,32
33,6,00:28:36,42915.0,20.0,13.0,CHOU Tien Chen,2.0,推撲球,,0.0,2.0,5.0,96.25083988694466,347.9226865075273,1.0,9.0,-66.63144727268724,278.0732769477054,,,,,8.0,44.52040272450472,-131.7228116071791,8.0,23.75516995406582,202.37812882040396,0.0,1,23.0,32
33,7,00:28:37,42941.0,20.0,13.0,Kento MOMOTA,2.0,切球,,1.0,1.0,9.0,244.13144727268724,758.0732769477054,2.0,8.0,72.7244570371993,145.8990673654863,,,,,9.0,60.85556411819985,-282.06148459233225,8.0,7.999662123232014,187.0419164468999,0.0,1,23.0,32
33,8,00:28:38,42960.0,20.0,13.0,CHOU Tien Chen,2.0,推撲球,,1.0,2.0,8.0,250.2244570371993,334.1009326345137,1.0,8.0,-68.83659209831683,232.26938155339167,,,,,8.0,-43.6423671429244,-175.26860301583133,8.0,-30.875517124446844,211.67838810478884,0.0,1,23.0,32
33,9,00:28:39,42976.0,20.0,13.0,Kento MOMOTA,2.0,切球,,1.0,1.0,8.0,246.33659209831683,712.2693815533917,2.0,7.0,-53.057007706500485,93.50453624794886,,,,,8.0,46.88174544398919,-227.79067390840135,8.0,42.829308433320875,191.3020224415685,0.0,1,23.0,32
33,10,00:28:39,42997.0,20.0,13.0,CHOU Tien Chen,2.0,網前球,,0.0,1.0,7.0,124.44299229349951,386.4954637520511,2.0,2.0,92.3048000823909,30.830474944418086,,,,,8.0,13.08193021088033,-116.34464424870225,8.0,-11.974416112228795,204.15147225498072,0.0,1,23.0,32
33,11,00:28:40,43022.0,20.0,13.0,Kento MOMOTA,2.0,挑球,,0.0,2.0,2.0,85.1951999176091,510.8304749444181,1.0,8.0,-40.21059799066859,192.12647038358796,,,,,7.0,-62.153464870829794,-57.98263249854506,8.0,-30.252916480311114,127.25353937741102,0.0,1,23.0,32
33,12,00:28:43,43079.0,20.0,13.0,CHOU Tien Chen,3.0,殺球,,0.0,2.0,8.0,137.2894020093314,287.873529616412,1.0,6.0,93.36386958973043,261.84416353850145,對手落地致勝,落地致勝,B,,8.0,31.134075940573382,-198.98665517534414,8.0,4.204139752535809,227.38142275964026,0.0,1,23.0,32
33,13,,,,,Kento MOMOTA,,接不到,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,,1,,32
34,1,00:29:08,43701.0,20.0,14.0,CHOU Tien Chen,1.0,發短球,,1.0,2.0,7.0,,,1.0,8.0,59.268985414636575,116.01720588295609,,,,,8.0,-11.963060568070404,-155.34915571648855,8.0,39.36561274501602,181.1902033134818,0.0,1,23.0,33
34,2,00:29:08,43722.0,20.0,14.0,Kento MOMOTA,2.0,挑球,,0.0,2.0,8.0,118.23101458536344,596.0172058829561,1.0,9.0,-72.03511086041524,291.8428251939864,,,,,8.0,-46.179313993037454,-145.29982431325902,8.0,-2.9737328682010684,182.56576092930118,0.0,1,23.0,33
34,3,00:29:10,43753.0,20.0,14.0,CHOU Tien Chen,2.0,長球,,0.0,2.0,9.0,105.46488913958476,188.1571748060136,1.0,3.0,-91.8429958326227,284.97857529379917,,,,,8.0,51.12955047466545,-273.9601210385565,8.0,19.923928845091723,191.9486337012181,0.0,1,23.0,33
34,4,00:29:11,43783.0,20.0,14.0,Kento MOMOTA,3.0,殺球,1.0,0.0,1.0,3.0,269.3429958326227,764.9785752937992,2.0,10.0,130.35873335737563,240.08920838859854,出界,對手出界,B,,3.0,75.7682056476529,-290.1791892251041,8.0,11.420341859124477,229.24413997169086,0.0,1,23.0,33
35,1,00:29:24,44111.0,20.0,15.0,CHOU Tien Chen,1.0,發長球,,1.0,2.0,7.0,,,2.0,8.0,-59.87585372749777,261.6712595183359,,,,,8.0,15.57225286842069,-146.75748227780355,8.0,-51.749479879994794,186.49709361354917,0.0,1,23.0,34
35,2,00:29:25,44137.0,20.0,15.0,Kento MOMOTA,3.0,長球,1.0,0.0,1.0,8.0,237.37585372749777,741.6712595183359,2.0,10.0,-141.35331825485417,302.7972699884666,出界,對手出界,B,,9.0,44.676515811447445,-292.587916044929,8.0,4.94059205765879,184.77722162757664,0.0,1,23.0,34
36,1,00:29:36,44411.0,21.0,15.0,CHOU Tien Chen,1.0,發長球,,1.0,2.0,7.0,,,2.0,4.0,84.28737407763413,291.59302455574766,,,,,8.0,-11.941963695695051,-153.12696318426129,8.0,39.42749609997986,178.13552513765433,0.0,1,23.0,35
36,2,00:29:37,44440.0,21.0,15.0,Kento MOMOTA,2.0,切球,,0.0,1.0,4.0,93.21262592236585,771.5930245557477,2.0,5.0,-82.3695165106922,208.8420573957644,,,,,8.0,-63.247949535225644,-273.00563744339786,8.0,-7.84340784979446,194.11625930312584,0.0,1,23.0,35
36,3,00:29:38,44458.0,21.0,15.0,CHOU Tien Chen,2.0,推撲球,,0.0,2.0,5.0,95.1304834893078,271.1579426042356,1.0,4.0,78.59098375403374,284.9933101602288,,,,,8.0,48.055361214855424,-187.59726839039718,8.0,29.734850232238472,228.6144422841394,0.0,1,23.0,35
36,4,00:29:39,44489.0,21.0,15.0,Kento MOMOTA,2.0,切球,,0.0,1.0,4.0,98.90901624596626,764.9933101602288,2.0,8.0,-63.424204206225824,192.35694282383338,,,,,9.0,-72.26401614730052,-302.1948931197119,8.0,-15.240071838563523,208.1705713651579,0.0,1,23.0,35
36,5,00:29:40,44507.0,21.0,15.0,CHOU Tien Chen,2.0,推撲球,,0.0,2.0,8.0,114.07579579377418,287.6430571761667,1.0,9.0,70.22988453968298,285.0580658361754,,,,,8.0,39.333968369416965,-176.0863359998367,8.0,29.211743464848297,231.48584270975766,0.0,1,23.0,35
36,6,00:29:41,44534.0,21.0,15.0,Kento MOMOTA,2.0,長球,,0.0,2.0,9.0,107.270115460317,765.0580658361754,1.0,9.0,66.72390263486832,280.2762242619044,,,,,9.0,-49.481198074985,-279.8622311664485,8.0,-13.36139465401888,198.80963709116088,0.0,1,23.0,35
36,7,00:29:42,44561.0,21.0,15.0,CHOU Tien Chen,2.0,長球,1.0,0.0,2.0,9.0,244.22390263486832,199.72377573809555,1.0,3.0,-80.93299425286403,280.87546765495995,,,,,8.0,-58.364661149241726,-257.9334995883204,8.0,-5.4145552135490504,230.33048384768938,0.0,1,23.0,35
36,8,00:29:43,44582.0,21.0,15.0,Kento MOMOTA,2.0,殺球,1.0,0.0,1.0,3.0,258.43299425286403,760.87546765496,2.0,8.0,68.72405126914339,214.3921840249252,,,,,8.0,72.64897240860091,-269.98955455069506,8.0,34.87543947050685,250.80385494286247,0.0,1,23.0,35
36,9,00:29:43,44597.0,21.0,15.0,CHOU Tien Chen,2.0,接殺防守,,1.0,2.0,8.0,246.2240512691434,265.60781597507486,1.0,8.0,61.25623919185654,179.48444336076545,,,,,8.0,-31.931677363911007,-196.03703049027274,8.0,-60.71969694810048,242.15374083297445,0.0,1,23.0,35
36,10,00:29:44,44612.0,21.0,15.0,Kento MOMOTA,2.0,殺球,,0.0,1.0,8.0,116.24376080814348,659.4844433607655,2.0,8.0,-47.35531523092595,213.19645896986526,,,,,8.0,-10.488874983275025,-220.10431589958296,8.0,12.417461749145957,203.21250215265968,0.0,1,23.0,35
36,11,00:29:44,44623.0,21.0,15.0,CHOU Tien Chen,2.0,接殺防守,,0.0,2.0,8.0,130.14468476907405,266.8035410301347,1.0,8.0,-28.705255829537435,177.1656607810271,,,,,8.0,31.57254645046436,-185.1385836224472,8.0,52.67342863303102,218.31136443490095,0.0,1,23.0,35
36,12,00:29:45,44640.0,21.0,15.0,Kento MOMOTA,2.0,接殺防守,,1.0,1.0,8.0,206.20525582953744,657.1656607810271,2.0,8.0,54.722038897268476,161.62807229523253,,,,,8.0,-6.129418635622358,-217.23009508312862,8.0,-23.108988973046763,191.95667989408753,0.0,1,23.0,35
36,13,00:29:46,44662.0,21.0,15.0,CHOU Tien Chen,2.0,推撲球,,1.0,2.0,8.0,232.22203889726848,318.3719277047675,1.0,4.0,76.54784086049548,289.0023015817735,,,,,8.0,-46.94663587439425,-120.05120505292098,8.0,-17.46665061437679,196.75330136264688,0.0,1,23.0,35
36,14,00:29:47,44694.0,21.0,15.0,Kento MOMOTA,2.0,長球,,0.0,2.0,4.0,100.95215913950452,769.0023015817735,1.0,5.0,-82.38721768388496,276.78786103154357,,,,,9.0,-63.476453947823074,-291.75357032818806,8.0,2.5490071754248618,194.01297007001654,0.0,1,23.0,35
36,15,00:29:49,44726.0,21.0,15.0,CHOU Tien Chen,2.0,切球,,0.0,1.0,5.0,95.11278231611504,203.2121389684564,2.0,6.0,73.46492837383323,122.46816411859697,,,,,9.0,59.014445109040395,-284.0996337901247,8.0,14.384841497338186,215.70485406381601,0.0,1,23.0,35
36,16,00:29:49,44745.0,21.0,15.0,Kento MOMOTA,2.0,接殺防守,,0.0,1.0,6.0,104.03507162616675,602.468164118597,2.0,8.0,-70.20690523766676,138.50592527089805,,,,,8.0,-63.27499624482576,-206.49947523919434,9.0,-52.90473819276278,296.74700362038016,0.0,1,23.0,35
36,17,00:29:50,44774.0,21.0,15.0,CHOU Tien Chen,3.0,網前球,,0.0,1.0,8.0,107.29309476233324,341.49407472910195,2.0,1.0,108.45578633487708,-35.4052570649518,掛網,對手掛網,A,,5.0,75.37526242072101,-116.94159728561169,8.0,41.81391938412227,182.69286491066202,0.0,1,23.0,35
1,1,00:32:20,48521.0,1.0,0.0,Kento MOMOTA,1.0,發短球,,1.0,2.0,7.0,,,2.0,8.0,-8.592641497180153,199.6665052094737,,,,,8.0,8.406287829949235,-142.2877725310816,8.0,-31.449445741484,144.3572387762997,0.0,2,23.0,36
1,2,00:32:21,48529.0,1.0,0.0,CHOU Tien Chen,2.0,推撲球,,0.0,2.0,8.0,186.09264149718015,679.6665052094737,1.0,5.0,-81.4786925216756,269.27946447188106,,,,,8.0,-3.5166408679530434,-114.84161985474191,8.0,-4.807418490279815,171.21369092985742,0.0,2,23.0,36
1,3,00:32:22,48555.0,1.0,0.0,Kento MOMOTA,2.0,長球,1.0,0.0,2.0,5.0,96.0213074783244,210.720535528119,1.0,3.0,-86.70711806541362,292.91216098282314,,,,,9.0,73.23694684364568,-289.31297119614624,8.0,25.893748905202386,187.3745181655488,0.0,2,23.0,36
1,4,00:32:23,48587.0,1.0,0.0,CHOU Tien Chen,3.0,殺球,,0.0,2.0,3.0,264.2071180654136,772.9121609828231,1.0,10.0,132.54302490706084,282.11738140475586,出界,對手出界,A,,3.0,79.79429849054185,-308.5568170787418,8.0,13.216343410577792,222.0623940564874,0.0,2,23.0,36
2,1,00:32:38,48966.0,1.0,1.0,Kento MOMOTA,1.0,發短球,,1.0,2.0,7.0,,,2.0,7.0,59.42435458789009,111.05337593308286,,,,,8.0,-6.598290506943954,-159.86165011148955,8.0,55.66437440511328,167.22000478245616,0.0,2,23.0,37
2,2,00:32:40,49013.0,1.0,1.0,CHOU Tien Chen,2.0,網前球,,0.0,1.0,7.0,118.07564541210992,591.0533759330829,2.0,1.0,-91.5334341893982,59.059784376200014,,,,,8.0,-43.22804254347332,-117.80141619657343,8.0,-12.629149735931662,160.04974958140713,0.0,2,23.0,37
2,3,00:32:41,49032.0,1.0,1.0,Kento MOMOTA,2.0,挑球,,1.0,2.0,1.0,85.9665658106018,420.94021562379993,1.0,8.0,-2.8028721921599526,263.9728562312091,,,,,7.0,70.09746577863905,-48.865327031891184,8.0,41.64648299258491,119.45921034958815,0.0,2,23.0,37
2,4,00:32:43,49083.0,1.0,1.0,CHOU Tien Chen,3.0,殺球,,0.0,1.0,8.0,180.30287219215995,743.9728562312091,2.0,8.0,33.474675507632526,243.5006830086893,對手落地致勝,落地致勝,B,,9.0,-12.209089772610042,-278.80698014786174,8.0,-12.254421358772674,241.53753243459664,0.0,2,23.0,37
2,5,,,,,Kento MOMOTA,,接不到,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,,2,,37
3,1,00:33:03,49590.0,1.0,2.0,CHOU Tien Chen,1.0,發短球,,1.0,2.0,7.0,,,2.0,7.0,54.392321817138196,113.56436716471057,,,,,8.0,-13.114372090706667,-169.12123133712282,8.0,33.58044480171009,186.78848086645257,0.0,2,23.0,38
3,2,00:33:04,49605.0,1.0,2.0,Kento MOMOTA,2.0,接殺防守,,1.0,1.0,7.0,231.8923218171382,366.43563283528937,2.0,7.0,-65.56955906227853,93.68251408908918,,,,,8.0,-49.74136760451867,-135.16250440053705,8.0,-6.881513910341084,169.28674128511636,0.0,2,23.0,38
3,3,00:33:04,49623.0,1.0,2.0,CHOU Tien Chen,2.0,網前球,,0.0,1.0,7.0,243.06955906227853,573.6825140890892,2.0,2.0,88.62741230375991,71.54648125754079,,,,,7.0,53.482194572839205,-95.27121023769769,8.0,29.59159912198865,168.61735691583453,0.0,2,23.0,38
3,4,00:33:05,49643.0,1.0,2.0,Kento MOMOTA,2.0,挑球,,0.0,2.0,2.0,266.1274123037599,408.4535187424592,1.0,3.0,-94.94625832547882,300.86528310098765,,,,,7.0,-70.7789748574624,-84.02987116068994,8.0,-29.61305673375105,158.573751413016,0.0,2,23.0,38
3,5,00:33:07,49676.0,1.0,2.0,CHOU Tien Chen,3.0,平球,,0.0,1.0,3.0,272.4462583254788,780.8652831009877,2.0,4.0,112.14560315398546,305.30240524368946,落點判斷失誤,對手落點判斷失誤,B,,9.0,69.02515920056311,-295.4151366588053,8.0,24.625682038929313,198.43128115085642,0.0,2,23.0,38
4,1,00:33:21,50030.0,1.0,3.0,CHOU Tien Chen,1.0,發短球,,1.0,2.0,7.0,,,1.0,8.0,-21.397019434003056,208.2321584127152,,,,,8.0,8.49562537192159,-156.82852979571635,8.0,-52.21600722764768,183.0525844378733,0.0,2,23.0,39
4,2,00:33:21,50046.0,1.0,3.0,Kento MOMOTA,3.0,推撲球,,1.0,2.0,8.0,156.10298056599694,271.7678415872848,1.0,10.0,-83.91358531085802,345.20670613844584,出界,對手出界,B,,8.0,42.3523041649747,-142.61711029736568,8.0,-2.7671448196688004,189.1204167160049,0.0,2,23.0,39
5,1,00:33:32,50322.0,1.0,4.0,CHOU Tien Chen,1.0,發短球,,1.0,2.0,7.0,,,1.0,8.0,24.735020071869968,205.4273977298335,,,,,8.0,-14.114262415496484,-169.11295504490727,8.0,37.68967585881697,179.87966827784862,0.0,2,23.0,40
5,2,00:33:33,50338.0,1.0,4.0,Kento MOMOTA,2.0,推撲球,,0.0,2.0,8.0,202.23502007186997,274.57260227016656,1.0,8.0,72.14148946402372,262.0107634510731,,,,,8.0,-40.89766314275755,-137.4302360200876,8.0,1.6397914585036233,176.91555747866857,0.0,2,23.0,40
